Você é autônomo?,Quantos funcionários sua empresa ou organização possui?,Seu empregador é principalmente uma empresa/organização de tecnologia?,O seu papel principal na sua empresa está relacionado à tecnologia/TI?,O seu empregador oferece benefícios de saúde mental como parte da cobertura de saúde?,Você conhece as opções de cuidados de saúde mental disponíveis sob sua cobertura de saúde fornecida pelo empregador?,"Seu empregador já discutiu formalmente a saúde mental (por exemplo, como parte de uma campanha de bem -estar ou outra comunicação oficial)?",O seu empregador oferece recursos para aprender mais sobre distúrbios de saúde mental e opções para procurar ajuda?,O seu anonimato está protegido se você optar por aproveitar os recursos de tratamento de saúde mental ou abuso de substâncias fornecidos pelo seu empregador?,"Se um problema de saúde mental o levou a solicitar uma licença médica do trabalho, quão fácil ou difícil seria pedir essa licença?",Você se sentiria mais confortável conversando com seus colegas de trabalho sobre sua saúde física ou sua saúde mental?,Você se sentiria à vontade para discutir um problema de saúde mental com seu (s) supervisor (s) direto (s)?,Você já discutiu sua saúde mental com seu empregador?,Você se sentiria à vontade para discutir um problema de saúde mental com seus colegas de trabalho?,Você já discutiu sua saúde mental com colegas de trabalho?,Você já teve um colega de trabalho discutir a saúde mental de seu ou outro colega de trabalho com você?,"No geral, quanta importância seu empregador coloca na saúde física?","No geral, quanta importância seu empregador coloca na saúde mental?",Você estaria disposto a discutir sua saúde mental com seu (s) supervisor (s) direto (s)?,Você atualmente tem um distúrbio de saúde mental?,Você já teve um distúrbio de saúde mental no passado?,Você já procurou tratamento para um distúrbio de saúde mental de um profissional de saúde mental?,Você tem um histórico familiar de doença mental?,"Se você tem um distúrbio de saúde mental, com que frequência sente que isso interfere no seu trabalho ao ser tratado de maneira eficaz?","Se você tem um distúrbio de saúde mental, com que frequência sente que isso interfere no seu trabalho quando não é tratado de maneira eficaz (ou seja, quando você está experimentando sintomas)?",Suas observações de como outro indivíduo que discutiu um problema de saúde mental tornou a probabilidade de você revelar um problema de saúde mental no seu local de trabalho atual?,Quão disposto você estaria em compartilhar com amigos e familiares que você tem uma doença mental?,Você estaria disposto a apresentar um problema de saúde física com um empregador em potencial em uma entrevista?,Você traria sua saúde mental com um empregador em potencial em uma entrevista?,Você é identificado abertamente no trabalho como uma pessoa com um problema de saúde mental?,"No geral, como você acha que o setor de tecnologia apoia funcionários com problemas de saúde mental?",Qual é a sua idade?,Qual é o seu gênero?
False,More than 1000,False,True,No,Yes,No,Yes,I don't know,I don't know,Physical health,No,False,No,False,False,3,3.0,,Don't Know,Don't Know,TRUE,Yes,Sometimes,Sometimes,,0,No,No,FALSE,1.0,32,F
False,100-500,True,True,Yes,No,I don't know,Yes,I don't know,Very easy,Same level of comfort for each,Yes,False,Yes,False,False,7,8.0,"Yes, all of my previous supervisors",No,Yes,TRUE,Yes,Sometimes,Often,No,4,No,No,FALSE,3.0,31,Female
False,100-500,True,True,Not eligible for coverage / NA,,No,No,I don't know,Somewhat easy,Physical health,Maybe,False,Yes,True,True,8,7.0,Some of my previous supervisors,Yes,Yes,TRUE,Yes,Rarely,Often,No,9,No,No,TRUE,3.0,34,Non-binary
False,More than 1000,True,True,Yes,No,Yes,Yes,I don't know,Difficult,Physical health,No,False,No,False,True,4,1.0,"No, none of my previous supervisors",Possibly,Possibly,FALSE,Yes,Not applicable to me,Sometimes,Yes,1,Maybe,No,FALSE,2.0,36,
False,100-500,True,True,I don't know,No,Yes,I don't know,Yes,Very easy,Physical health,Yes,False,No,False,False,10,10.0,"No, none of my previous supervisors",No,No,FALSE,No,Not applicable to me,Not applicable to me,,3,Yes,No,FALSE,3.0,33,male
False,26-100,True,True,I don't know,No,No,I don't know,Yes,Somewhat easy,Physical health,Maybe,False,Maybe,False,False,5,5.0,Some of my previous supervisors,Yes,Yes,TRUE,Yes,Never,Rarely,,10,No,No,FALSE,3.0,30,male
False,26-100,True,True,I don't know,Yes,No,No,I don't know,Difficult,Physical health,Maybe,True,Yes,True,True,3,0.0,Some of my previous supervisors,Yes,Yes,TRUE,Yes,Sometimes,Often,Yes,8,Maybe,No,TRUE,1.0,45,Female
False,More than 1000,True,True,Yes,No,Yes,Yes,I don't know,Very easy,Same level of comfort for each,Yes,False,Yes,True,True,7,7.0,"Yes, all of my previous supervisors",No,No,FALSE,No,Not applicable to me,Not applicable to me,No,10,Yes,Yes,FALSE,4.0,30,Male
True,,,,,,,,,,,,,,,,,,"No, none of my previous supervisors",Possibly,Yes,TRUE,Yes,Sometimes,Sometimes,,2,Maybe,No,FALSE,3.0,48,Male
False,100-500,True,True,Yes,No,No,No,I don't know,Somewhat difficult,Physical health,No,False,Maybe,False,False,5,5.0,Some of my previous supervisors,Possibly,Don't Know,FALSE,I don't know,Often,Often,Yes,6,Maybe,No,FALSE,3.0,29,Male
True,,,,,,,,,,,,,,,,,,"No, none of my previous supervisors",Yes,Yes,TRUE,I don't know,Rarely,Often,Yes,8,Maybe,Yes,TRUE,2.0,35,Female-identified
False,100-500,True,True,I don't know,No,No,I don't know,I don't know,I don't know,Physical health,No,False,Maybe,True,False,5,2.0,"No, none of my previous supervisors",Yes,,TRUE,I don't know,Sometimes,Often,Yes,5,Maybe,No,FALSE,1.0,41,Male
False,26-100,False,True,Yes,Yes,No,No,Yes,Neither easy nor difficult,Same level of comfort for each,Maybe,False,Yes,True,True,1,5.0,Some of my previous supervisors,Possibly,No,FALSE,Yes,Not applicable to me,Not applicable to me,No,10,Maybe,No,FALSE,3.0,27,F
False,6-25,True,True,Yes,Yes,No,Yes,Yes,Very easy,Same level of comfort for each,Yes,True,Yes,True,True,8,8.0,Some of my previous supervisors,Possibly,Yes,TRUE,I don't know,Sometimes,Often,No,9,Yes,Maybe,FALSE,2.0,42,Male
False,100-500,True,True,I don't know,No,No,No,I don't know,I don't know,Physical health,Yes,False,Yes,True,True,5,3.0,"No, none of my previous supervisors",Possibly,Possibly,TRUE,Yes,Not applicable to me,Sometimes,No,8,Maybe,Maybe,FALSE,2.0,32,male
False,100-500,True,True,I don't know,No,I don't know,I don't know,I don't know,Very easy,Physical health,Yes,False,Maybe,False,False,6,5.0,Some of my previous supervisors,No,No,FALSE,No,Not applicable to me,Not applicable to me,,7,Maybe,No,FALSE,4.0,32,Male
False,1-5,True,True,Yes,Yes,No,No,Yes,Very easy,Same level of comfort for each,No,False,No,True,False,5,8.0,"No, none of my previous supervisors",Yes,Yes,TRUE,Yes,Rarely,Sometimes,No,8,Yes,Maybe,FALSE,2.0,20,Woman
True,,,,,,,,,,,,,,,,,,Some of my previous supervisors,Yes,Yes,TRUE,Yes,Sometimes,Often,Maybe,8,Maybe,Maybe,FALSE,2.0,24,woman
False,500-1000,False,True,I don't know,No,Yes,I don't know,I don't know,Very easy,Same level of comfort for each,Yes,False,Maybe,False,False,6,6.0,"No, none of my previous supervisors",No,No,FALSE,No,Not applicable to me,Not applicable to me,No,6,No,No,FALSE,4.0,0,male
False,26-100,True,True,I don't know,No,No,No,I don't know,Very easy,Physical health,Yes,False,Maybe,False,False,7,7.0,Some of my previous supervisors,No,No,FALSE,No,Not applicable to me,Not applicable to me,No,7,Maybe,Maybe,FALSE,3.0,38,Male
False,6-25,True,True,I don't know,Yes,No,No,I don't know,Neither easy nor difficult,Physical health,Maybe,False,Maybe,False,False,8,5.0,Some of my previous supervisors,Yes,Yes,TRUE,I don't know,Rarely,Sometimes,No,6,No,No,FALSE,3.0,31,Male
False,26-100,True,False,Yes,Yes,Yes,Yes,Yes,Somewhat difficult,Mental health,No,False,No,True,False,3,1.0,,Yes,Yes,TRUE,Yes,Rarely,Rarely,No,3,Maybe,No,TRUE,4.0,26,M
False,26-100,True,True,Yes,No,No,No,Yes,Somewhat easy,Physical health,Yes,True,Yes,True,False,5,6.0,Some of my previous supervisors,Yes,Yes,TRUE,Yes,Sometimes,Often,Maybe,7,No,No,FALSE,4.0,40,Male
False,6-25,False,True,Yes,No,No,No,I don't know,Somewhat easy,Same level of comfort for each,Maybe,False,Maybe,False,False,7,7.0,"No, none of my previous supervisors",Yes,Yes,TRUE,Yes,Sometimes,Often,No,9,Maybe,No,FALSE,2.0,30,male
False,26-100,False,True,Yes,Yes,No,I don't know,I don't know,Very easy,Physical health,Maybe,False,Maybe,False,False,0,0.0,"No, none of my previous supervisors",Yes,Don't Know,TRUE,No,Not applicable to me,Often,No,5,No,No,FALSE,1.0,38,Male
False,More than 1000,True,True,Yes,Yes,Yes,Yes,I don't know,Somewhat easy,Same level of comfort for each,Yes,True,Maybe,False,False,5,5.0,Some of my previous supervisors,No,No,TRUE,No,Not applicable to me,Not applicable to me,,7,Yes,Maybe,FALSE,4.0,28,male
False,More than 1000,False,False,Not eligible for coverage / NA,No,No,No,I don't know,Somewhat difficult,Physical health,No,False,No,False,False,2,1.0,"No, none of my previous supervisors",Don't Know,No,FALSE,No,Rarely,Not applicable to me,Maybe,4,Maybe,No,FALSE,2.0,28,Female
False,More than 1000,True,False,Yes,No,No,Yes,I don't know,I don't know,Physical health,No,True,No,True,True,6,3.0,"No, none of my previous supervisors",Yes,Possibly,TRUE,Yes,Rarely,Often,Yes,7,Yes,Maybe,FALSE,1.0,30,Male
False,More than 1000,False,True,Yes,Yes,Yes,Yes,I don't know,Neither easy nor difficult,Same level of comfort for each,Yes,True,Yes,True,True,7,5.0,,Yes,Yes,TRUE,Yes,Rarely,Often,No,10,No,Maybe,TRUE,3.0,23,Nonbinary
False,More than 1000,True,True,I don't know,No,No,No,I don't know,I don't know,Same level of comfort for each,Yes,True,Yes,True,False,10,3.0,,Don't Know,Don't Know,FALSE,I don't know,Sometimes,Rarely,No,10,Yes,No,FALSE,5.0,30,male
False,More than 1000,False,False,Yes,Yes,Yes,Yes,I don't know,Somewhat easy,Same level of comfort for each,Yes,True,Maybe,True,False,5,9.0,Some of my previous supervisors,Yes,Yes,TRUE,Yes,Sometimes,Often,No,9,No,No,FALSE,4.0,33,female
False,500-1000,False,True,Yes,Yes,No,No,Yes,Somewhat difficult,Same level of comfort for each,No,False,Yes,True,True,10,4.0,Some of my previous supervisors,No,No,TRUE,Yes,Not applicable to me,Not applicable to me,No,10,No,No,FALSE,3.0,53,Female
False,More than 1000,False,True,Yes,Yes,Yes,I don't know,Yes,Neither easy nor difficult,Physical health,Maybe,True,Maybe,True,True,5,2.0,"No, none of my previous supervisors",Yes,Yes,TRUE,I don't know,Sometimes,Often,Yes,5,No,No,TRUE,2.0,38,Male
False,26-100,True,True,No,,No,No,I don't know,Somewhat easy,Same level of comfort for each,Maybe,False,Maybe,False,False,0,0.0,Some of my previous supervisors,Possibly,Yes,FALSE,No,Not applicable to me,Often,,10,No,No,FALSE,1.0,34,male
False,More than 1000,False,True,I don't know,No,No,I don't know,I don't know,Somewhat easy,Physical health,Yes,False,No,False,False,8,7.0,"Yes, all of my previous supervisors",No,No,FALSE,I don't know,Not applicable to me,Not applicable to me,,5,Yes,Yes,FALSE,4.0,40,Male
False,More than 1000,True,True,Yes,No,No,I don't know,I don't know,I don't know,Physical health,Yes,False,Maybe,False,True,7,5.0,Some of my previous supervisors,No,No,FALSE,Yes,Not applicable to me,Not applicable to me,,8,Yes,Yes,FALSE,4.0,42,Male
False,6-25,True,True,Yes,No,No,No,I don't know,Somewhat easy,Same level of comfort for each,Yes,True,Yes,True,True,5,5.0,Some of my previous supervisors,Yes,Yes,TRUE,I don't know,Rarely,Often,No,10,Yes,Maybe,TRUE,3.0,42,Male
False,26-100,False,True,Yes,Yes,No,Yes,I don't know,I don't know,Physical health,Maybe,False,Maybe,True,False,8,5.0,"No, none of my previous supervisors",Yes,Yes,TRUE,I don't know,Sometimes,Often,No,6,No,No,FALSE,3.0,38,Male
False,More than 1000,False,True,Yes,Yes,No,Yes,Yes,Somewhat easy,Physical health,Maybe,True,Maybe,True,True,6,6.0,Some of my previous supervisors,Yes,Yes,TRUE,Yes,Rarely,Sometimes,No,10,No,No,TRUE,2.0,33,agender
False,100-500,True,True,Yes,Yes,I don't know,I don't know,Yes,I don't know,Physical health,Maybe,False,Maybe,True,True,8,5.0,Some of my previous supervisors,Yes,Yes,TRUE,Yes,Sometimes,Often,Maybe,9,Maybe,No,FALSE,4.0,35,Male
False,100-500,True,True,No,,No,No,I don't know,Somewhat easy,Physical health,No,False,No,False,False,6,2.0,,Possibly,Possibly,FALSE,I don't know,Not applicable to me,Sometimes,No,4,No,No,FALSE,2.0,27,Female
False,More than 1000,False,True,Not eligible for coverage / NA,Yes,Yes,No,I don't know,Somewhat easy,Same level of comfort for each,Yes,True,Maybe,False,True,7,7.0,Some of my previous supervisors,No,No,FALSE,No,Not applicable to me,Not applicable to me,,7,Maybe,Maybe,FALSE,3.0,28,Female
False,More than 1000,True,True,No,No,No,No,No,Somewhat easy,Mental health,No,False,No,False,False,1,1.0,"No, none of my previous supervisors",Yes,,TRUE,No,Never,Rarely,No,0,Maybe,Maybe,FALSE,1.0,42,Male
False,More than 1000,True,True,I don't know,,No,No,I don't know,I don't know,Same level of comfort for each,Maybe,False,Maybe,False,False,5,5.0,,Don't Know,Don't Know,FALSE,I don't know,Not applicable to me,Not applicable to me,,5,Maybe,Maybe,FALSE,4.0,35,f
False,More than 1000,False,True,Yes,Yes,No,Yes,Yes,Somewhat difficult,Physical health,No,False,Maybe,True,True,3,1.0,"No, none of my previous supervisors",No,Possibly,TRUE,No,Rarely,Never,Maybe,5,Maybe,No,FALSE,3.0,40,Male
False,100-500,False,True,Yes,Yes,Yes,No,I don't know,Somewhat difficult,Physical health,No,False,No,False,False,7,5.0,"No, none of my previous supervisors",Yes,Yes,TRUE,Yes,Sometimes,Often,Yes,1,Maybe,No,FALSE,2.0,54,female
False,100-500,True,True,Yes,No,No,No,I don't know,Very easy,Same level of comfort for each,Yes,False,Maybe,False,False,5,9.0,"No, none of my previous supervisors",No,Yes,TRUE,Yes,Not applicable to me,Not applicable to me,No,10,No,Maybe,FALSE,3.0,37,male
False,More than 1000,False,False,Yes,Yes,I don't know,Yes,Yes,Somewhat difficult,Physical health,No,True,Maybe,True,True,10,8.0,"No, none of my previous supervisors",Yes,No,TRUE,I don't know,Rarely,Often,,8,Maybe,Maybe,TRUE,4.0,26,Female
False,100-500,False,True,I don't know,No,No,No,I don't know,I don't know,Physical health,No,False,Maybe,False,True,6,0.0,"No, none of my previous supervisors",Possibly,Don't Know,FALSE,I don't know,Not applicable to me,Not applicable to me,Yes,0,No,No,TRUE,1.0,37,Male
False,More than 1000,False,True,Yes,Yes,No,No,I don't know,Somewhat easy,Physical health,No,False,No,True,False,6,0.0,"No, none of my previous supervisors",Yes,Yes,TRUE,I don't know,Often,Often,,8,No,No,FALSE,1.0,49,Female
False,More than 1000,False,True,I don't know,No,Yes,Yes,Yes,Somewhat easy,Physical health,Maybe,False,Maybe,False,False,9,8.0,,No,No,FALSE,No,Not applicable to me,Not applicable to me,,5,No,No,FALSE,4.0,23,Male
False,100-500,True,True,Yes,No,Yes,Yes,Yes,Very easy,Same level of comfort for each,Yes,True,Yes,True,True,8,8.0,Some of my previous supervisors,Yes,Possibly,TRUE,I don't know,Sometimes,Often,No,6,Maybe,Maybe,TRUE,3.0,42,Female
False,More than 1000,True,True,Yes,No,Yes,Yes,Yes,Difficult,Physical health,No,True,No,False,True,8,4.0,,Possibly,Don't Know,FALSE,No,Sometimes,Not applicable to me,Yes,5,Maybe,No,FALSE,2.0,49,Male
True,,,,,,,,,,,,,,,,,,Some of my previous supervisors,Don't Know,Don't Know,FALSE,No,Rarely,Rarely,No,6,Maybe,No,FALSE,3.0,38,male
False,100-500,True,True,I don't know,No,Yes,Yes,I don't know,Somewhat difficult,Physical health,No,False,No,False,True,6,6.0,"No, none of my previous supervisors",No,No,FALSE,Yes,Not applicable to me,Not applicable to me,Yes,0,No,No,FALSE,3.0,41,F
False,100-500,True,True,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Physical health,Yes,True,Yes,True,False,8,8.0,Some of my previous supervisors,No,Possibly,TRUE,No,Not applicable to me,Not applicable to me,No,7,Maybe,No,FALSE,3.0,33,male
False,26-100,True,True,Yes,Yes,Yes,I don't know,I don't know,Somewhat easy,Same level of comfort for each,Yes,True,Yes,True,True,5,5.0,"No, none of my previous supervisors",Yes,Yes,TRUE,Yes,Rarely,Sometimes,No,10,No,No,TRUE,2.0,27,Man
False,More than 1000,False,True,Yes,Yes,Yes,Yes,I don't know,Somewhat easy,Physical health,No,False,No,True,True,7,7.0,"Yes, all of my previous supervisors",No,No,FALSE,No,Not applicable to me,Not applicable to me,No,6,No,No,FALSE,1.0,47,male
False,100-500,True,True,I don't know,No,Yes,No,Yes,Somewhat difficult,Physical health,Maybe,False,No,False,False,8,3.0,,Yes,Yes,TRUE,Yes,Sometimes,Often,Maybe,8,Maybe,No,FALSE,2.0,28,Male
False,More than 1000,True,True,Yes,Yes,No,No,I don't know,Somewhat difficult,Physical health,Maybe,False,Maybe,True,True,6,4.0,Some of my previous supervisors,Yes,Yes,TRUE,Yes,Often,Often,Maybe,7,No,No,FALSE,1.0,49,Female
False,More than 1000,False,False,I don't know,No,No,No,Yes,Somewhat difficult,Physical health,No,False,No,False,True,6,5.0,"No, none of my previous supervisors",Possibly,Possibly,TRUE,I don't know,Rarely,Often,Yes,3,Yes,No,FALSE,3.0,23,Male
False,More than 1000,False,True,Yes,Yes,Yes,I don't know,Yes,I don't know,Physical health,Maybe,False,Maybe,True,True,10,6.0,"No, none of my previous supervisors",Yes,Yes,TRUE,I don't know,Sometimes,Often,No,2,No,No,FALSE,1.0,23,Questioning
True,,,,,,,,,,,,,,,,,,Some of my previous supervisors,Yes,Yes,TRUE,Yes,Sometimes,Often,Maybe,7,Maybe,No,FALSE,2.0,38,cis male
False,1-5,True,True,No,,I don't know,No,Yes,Very easy,Same level of comfort for each,Yes,True,Yes,True,True,10,10.0,Some of my previous supervisors,Yes,Yes,TRUE,Yes,Rarely,Often,No,10,Maybe,Maybe,TRUE,1.0,45,Male
True,,,,,,,,,,,,,,,,,,"No, none of my previous supervisors",Possibly,Possibly,TRUE,Yes,Often,Often,Maybe,5,No,No,FALSE,2.0,35,male
True,,,,,,,,,,,,,,,,,,"Yes, all of my previous supervisors",Yes,Yes,TRUE,Yes,Sometimes,Often,No,8,Yes,Maybe,FALSE,4.0,51,Male
True,,,,,,,,,,,,,,,,,,Some of my previous supervisors,No,Possibly,FALSE,Yes,Not applicable to me,Not applicable to me,,6,Maybe,Maybe,FALSE,3.0,34,female
False,26-100,True,True,Yes,Yes,Yes,Yes,I don't know,Somewhat easy,Physical health,Yes,True,Maybe,True,False,6,7.0,Some of my previous supervisors,Possibly,Yes,TRUE,Yes,Sometimes,Sometimes,Yes,3,Maybe,No,FALSE,2.0,29,male
False,26-100,True,True,I don't know,No,No,I don't know,I don't know,Somewhat easy,Physical health,Maybe,False,Maybe,True,True,3,3.0,"No, none of my previous supervisors",Possibly,Don't Know,FALSE,I don't know,Not applicable to me,Often,No,2,No,No,FALSE,1.0,40,Male
True,,,,,,,,,,,,,,,,,,,Possibly,Possibly,FALSE,No,Sometimes,Sometimes,No,7,Maybe,Maybe,FALSE,4.0,38,male
False,26-100,True,True,Yes,No,No,No,I don't know,I don't know,Physical health,No,False,Maybe,True,True,2,2.0,"No, none of my previous supervisors",Yes,Yes,TRUE,Yes,Sometimes,Sometimes,No,10,No,No,FALSE,2.0,32,Cis Male
False,More than 1000,True,True,Yes,Yes,Yes,I don't know,I don't know,Difficult,Physical health,Yes,True,Maybe,True,True,7,4.0,,Yes,Yes,TRUE,Yes,Sometimes,Sometimes,No,7,No,No,FALSE,2.0,22,female
False,1-5,True,True,Yes,Yes,Yes,I don't know,Yes,Very easy,Same level of comfort for each,Yes,True,Maybe,True,True,8,8.0,Some of my previous supervisors,Yes,Yes,TRUE,Yes,Sometimes,Often,Yes,7,Maybe,No,FALSE,2.0,28,Male
False,More than 1000,True,True,I don't know,No,Yes,I don't know,I don't know,I don't know,Physical health,No,False,No,False,False,5,4.0,"No, none of my previous supervisors",Yes,Yes,TRUE,I don't know,Sometimes,Often,,3,No,No,FALSE,1.0,29,female
True,,,,,,,,,,,,,,,,,,"Yes, all of my previous supervisors",No,Possibly,FALSE,No,Not applicable to me,Not applicable to me,Maybe,7,Yes,Yes,FALSE,3.0,32,I have a penis
False,100-500,True,True,Yes,No,No,I don't know,I don't know,I don't know,Physical health,Maybe,False,Yes,True,True,5,5.0,Some of my previous supervisors,Yes,Yes,TRUE,Yes,Sometimes,Sometimes,No,8,Maybe,Maybe,FALSE,3.0,38,female
False,26-100,True,True,I don't know,No,No,I don't know,I don't know,Very easy,Physical health,No,False,Maybe,True,False,6,5.0,"No, none of my previous supervisors",No,No,FALSE,No,Not applicable to me,Not applicable to me,,7,Maybe,No,FALSE,2.0,30,Male
False,More than 1000,False,True,Yes,Yes,I don't know,Yes,I don't know,Neither easy nor difficult,Physical health,No,False,No,False,True,8,5.0,Some of my previous supervisors,Yes,Yes,TRUE,Yes,Rarely,Sometimes,No,8,Maybe,No,FALSE,2.0,37,Female
False,More than 1000,True,True,Yes,Yes,Yes,Yes,I don't know,Difficult,Physical health,Maybe,False,Maybe,True,True,10,5.0,"No, none of my previous supervisors",Yes,Yes,TRUE,Yes,Rarely,Often,No,3,No,No,TRUE,2.0,38,Female
False,100-500,True,True,Yes,Yes,Yes,Yes,I don't know,Difficult,Same level of comfort for each,Maybe,True,Maybe,True,True,8,5.0,I don't know,Yes,Yes,TRUE,Yes,Rarely,Sometimes,Yes,10,Maybe,No,TRUE,1.0,51,F
False,More than 1000,False,True,Yes,Yes,Yes,Yes,Yes,Very easy,Physical health,Maybe,True,Maybe,True,True,10,8.0,Some of my previous supervisors,Yes,Yes,TRUE,Yes,Sometimes,Often,Yes,9,No,No,FALSE,2.0,39,Male
False,More than 1000,False,True,Yes,No,I don't know,I don't know,I don't know,I don't know,Physical health,Yes,False,No,False,True,7,8.0,"No, none of my previous supervisors",Don't Know,No,FALSE,No,Not applicable to me,Not applicable to me,No,4,Yes,Yes,FALSE,3.0,22,Male
False,More than 1000,True,True,Yes,Yes,I don't know,Yes,Yes,Very easy,Same level of comfort for each,No,True,Yes,True,True,7,5.0,Some of my previous supervisors,Yes,Yes,TRUE,Yes,Rarely,Sometimes,Maybe,8,Maybe,Maybe,FALSE,3.0,26,Male
False,100-500,False,True,I don't know,No,No,No,No,Somewhat easy,Physical health,No,False,No,True,True,5,1.0,,Possibly,Possibly,FALSE,Yes,Sometimes,Sometimes,Yes,5,No,No,FALSE,1.0,42,m
False,100-500,False,True,Not eligible for coverage / NA,No,Yes,No,I don't know,I don't know,Physical health,No,True,No,False,False,5,2.0,Some of my previous supervisors,Yes,Yes,TRUE,No,Often,Often,,3,No,No,FALSE,1.0,49,male
False,More than 1000,True,True,Yes,No,Yes,Yes,Yes,Very easy,Same level of comfort for each,Yes,False,Yes,True,True,8,8.0,Some of my previous supervisors,No,No,FALSE,Yes,Not applicable to me,Not applicable to me,No,10,Yes,Maybe,FALSE,3.0,48,Male
False,More than 1000,False,True,Yes,Yes,Yes,Yes,Yes,Very easy,Physical health,Maybe,False,No,True,True,7,8.0,,No,Yes,TRUE,Yes,Often,Often,Maybe,9,Maybe,No,FALSE,3.0,25,male
False,6-25,True,True,Not eligible for coverage / NA,,No,No,I don't know,Very easy,Physical health,Maybe,True,Maybe,True,True,4,8.0,"Yes, all of my previous supervisors",Yes,Yes,TRUE,I don't know,Sometimes,Often,No,7,Maybe,No,FALSE,5.0,31,Male
False,1-5,True,True,Yes,No,No,Yes,Yes,Neither easy nor difficult,Physical health,Maybe,False,Maybe,True,True,8,8.0,"No, none of my previous supervisors",7,,No,FALSE,No,Not applicable to me,Not applicable to me,No,5,I would not want to eliminate myself from contention when there is not now any issue.,"Again, why take the chance you would be eliminated because of your condition. I don't trust HR to hire people even if their mental health condition is treated and stable.",,TRUE,63
False,More than 1000,True,True,No,No,No,No,I don't know,Difficult,Physical health,No,False,No,False,True,7,5.0,"No, none of my previous supervisors",Don't Know,No,FALSE,No,Not applicable to me,Not applicable to me,Maybe,8,Maybe,No,FALSE,3.0,30,Female
False,100-500,True,True,I don't know,No,No,I don't know,I don't know,Very easy,Physical health,Maybe,False,Maybe,True,True,10,10.0,Some of my previous supervisors,No,Yes,TRUE,I don't know,Not applicable to me,Not applicable to me,No,10,Maybe,Maybe,FALSE,3.0,34,male
False,100-500,True,True,No,,No,No,I don't know,Somewhat easy,Same level of comfort for each,Maybe,True,Yes,True,True,6,3.0,Some of my previous supervisors,Possibly,Possibly,TRUE,Yes,Not applicable to me,Sometimes,Maybe,8,Maybe,No,FALSE,2.0,41,Male
False,More than 1000,False,True,No,No,No,Yes,No,Very easy,Physical health,Yes,True,Maybe,False,False,5,5.0,"Yes, all of my previous supervisors",Possibly,Possibly,TRUE,Yes,Rarely,Rarely,No,7,No,No,FALSE,2.0,31,Male
False,More than 1000,False,True,I don't know,No,No,I don't know,I don't know,Very easy,Physical health,Yes,False,Maybe,True,True,6,4.0,Some of my previous supervisors,No,No,FALSE,Yes,Not applicable to me,Not applicable to me,No,8,Maybe,Maybe,FALSE,3.0,29,Woman
False,More than 1000,False,True,Yes,No,No,Yes,I don't know,Somewhat easy,Physical health,No,False,No,False,True,6,4.0,"No, none of my previous supervisors",Possibly,Yes,TRUE,Yes,Sometimes,Sometimes,Maybe,7,No,No,FALSE,3.0,29,Male
True,,,,,,,,,,,,,,,,,,"Yes, all of my previous supervisors",Yes,Yes,TRUE,Yes,Sometimes,Sometimes,Yes,8,Maybe,Maybe,TRUE,3.0,44,rr
False,More than 1000,True,True,I don't know,No,No,I don't know,I don't know,Somewhat difficult,Physical health,Maybe,False,Yes,False,False,6,3.0,Some of my previous supervisors,Possibly,No,FALSE,No,Not applicable to me,Not applicable to me,Yes,6,Maybe,No,FALSE,1.0,32,male
False,More than 1000,False,True,I don't know,No,No,No,I don't know,Very easy,Physical health,Maybe,False,Maybe,False,True,7,6.0,"No, none of my previous supervisors",No,Possibly,TRUE,Yes,Not applicable to me,Not applicable to me,No,7,Yes,No,FALSE,2.0,28,Male
False,More than 1000,False,True,Yes,Yes,I don't know,Yes,Yes,Neither easy nor difficult,Physical health,Maybe,False,Maybe,False,False,7,6.0,,Yes,No,FALSE,I don't know,Rarely,Rarely,No,5,No,No,FALSE,4.0,36,Male
False,More than 1000,True,True,I don't know,No,No,I don't know,I don't know,Somewhat difficult,Physical health,No,False,Maybe,False,False,8,6.0,Some of my previous supervisors,Don't Know,Yes,TRUE,Yes,Not applicable to me,Often,Yes,2,No,No,FALSE,2.0,28,cis woman
True,,,,,,,,,,,,,,,,,,"No, none of my previous supervisors",Yes,Yes,TRUE,Yes,Rarely,Often,No,6,Maybe,No,FALSE,2.0,30,Female
False,More than 1000,False,True,Yes,Yes,Yes,Yes,I don't know,Very easy,Same level of comfort for each,Yes,False,Yes,False,False,8,8.0,"No, none of my previous supervisors",No,No,FALSE,No,Not applicable to me,Not applicable to me,Maybe,8,No,No,FALSE,3.0,36,Male
False,6-25,True,True,Yes,No,No,No,I don't know,Somewhat difficult,Same level of comfort for each,Maybe,True,Maybe,True,False,5,3.0,Some of my previous supervisors,Yes,Yes,TRUE,Yes,Sometimes,Often,No,9,Maybe,Yes,TRUE,2.0,40,Male
False,100-500,True,True,I don't know,No,No,No,I don't know,Somewhat easy,Physical health,Yes,False,Maybe,False,False,4,0.0,I don't know,Don't Know,No,FALSE,No,Not applicable to me,Not applicable to me,,3,Yes,No,FALSE,3.0,27,Male
False,More than 1000,False,True,Yes,No,No,I don't know,I don't know,Very easy,Physical health,Yes,True,Maybe,True,True,3,2.0,Some of my previous supervisors,Yes,Yes,TRUE,Yes,Sometimes,Often,No,8,Maybe,No,FALSE,2.0,28,female
