Você é autônomo?,Quantos funcionários sua empresa ou organização possui?,Seu empregador é principalmente uma empresa/organização de tecnologia?,O seu papel principal na sua empresa está relacionado à tecnologia/TI?,O seu empregador oferece benefícios de saúde mental como parte da cobertura de saúde?,Você conhece as opções de cuidados de saúde mental disponíveis sob sua cobertura de saúde fornecida pelo empregador?,"Seu empregador já discutiu formalmente a saúde mental (por exemplo, como parte de uma campanha de bem -estar ou outra comunicação oficial)?",O seu empregador oferece recursos para aprender mais sobre distúrbios de saúde mental e opções para procurar ajuda?,O seu anonimato está protegido se você optar por aproveitar os recursos de tratamento de saúde mental ou abuso de substâncias fornecidos pelo seu empregador?,"Se um problema de saúde mental o levou a solicitar uma licença médica do trabalho, quão fácil ou difícil seria pedir essa licença?",Você se sentiria mais confortável conversando com seus colegas de trabalho sobre sua saúde física ou sua saúde mental?,Você se sentiria à vontade para discutir um problema de saúde mental com seu (s) supervisor (s) direto (s)?,Você já discutiu sua saúde mental com seu empregador?,Você se sentiria à vontade para discutir um problema de saúde mental com seus colegas de trabalho?,Você já discutiu sua saúde mental com colegas de trabalho?,Você já teve um colega de trabalho discutir a saúde mental de seu ou outro colega de trabalho com você?,"No geral, quanta importância seu empregador coloca na saúde física?","No geral, quanta importância seu empregador coloca na saúde mental?",Você estaria disposto a discutir sua saúde mental com seu (s) supervisor (s) direto (s)?,Você atualmente tem um distúrbio de saúde mental?,Você já teve um distúrbio de saúde mental no passado?,Você já procurou tratamento para um distúrbio de saúde mental de um profissional de saúde mental?,Você tem um histórico familiar de doença mental?,"Se você tem um distúrbio de saúde mental, com que frequência sente que isso interfere no seu trabalho ao ser tratado de maneira eficaz?","Se você tem um distúrbio de saúde mental, com que frequência sente que isso interfere no seu trabalho quando não é tratado de maneira eficaz (ou seja, quando você está experimentando sintomas)?",Suas observações de como outro indivíduo que discutiu um problema de saúde mental tornou a probabilidade de você revelar um problema de saúde mental no seu local de trabalho atual?,Quão disposto você estaria em compartilhar com amigos e familiares que você tem uma doença mental?,Você estaria disposto a apresentar um problema de saúde física com um empregador em potencial em uma entrevista?,Você traria sua saúde mental com um empregador em potencial em uma entrevista?,Você é identificado abertamente no trabalho como uma pessoa com um problema de saúde mental?,"No geral, como você acha que o setor de tecnologia apoia funcionários com problemas de saúde mental?",Qual é a sua idade?,Qual é o seu gênero?
0,More than 1000,1.0,1.0,I don't know,No,Yes,I don't know,I don't know,Very easy,Same level of comfort for each,Maybe,0.0,Maybe,0.0,0.0,10.0,8.0,,No,No,0,No,Not applicable to me,Not applicable to me,Yes,2,Maybe,No,0,4.0,21,Female
0,100-500,1.0,1.0,Yes,Yes,No,No,Yes,Very easy,Physical health,No,1.0,Yes,1.0,1.0,5.0,3.0,"No, none of my previous supervisors",Yes,Yes,1,Yes,Sometimes,Often,No,10,Maybe,No,0,3.0,38,Male
0,26-100,0.0,0.0,Yes,Yes,No,No,I don't know,Somewhat difficult,Same level of comfort for each,Maybe,1.0,Maybe,0.0,1.0,2.0,5.0,Some of my previous supervisors,Yes,Yes,1,No,Sometimes,Often,No,4,Maybe,Maybe,0,3.0,31,Female
0,More than 1000,1.0,1.0,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Same level of comfort for each,Yes,1.0,Yes,1.0,1.0,9.0,9.0,I don't know,Possibly,Yes,1,Yes,Sometimes,Often,Yes,7,Yes,Yes,0,4.0,24,Female
0,100-500,1.0,1.0,Yes,Yes,Yes,I don't know,Yes,Neither easy nor difficult,Physical health,Yes,0.0,Yes,0.0,0.0,7.0,5.0,"No, none of my previous supervisors",Yes,No,1,Yes,Never,Sometimes,No,9,No,No, inappropriate during an interview and only tangentially appropriate when asking about benefits.,, discussing and encouraging the need to take periodic mental days.,"For the most part I have never experienced any sort of interaction between my employer and someone with mental health disorders because of the secretive nature of employee health; however, I do believe that my current employer would handle this well if out in the open. I also believe previous employers may also handle this well as mental health has come to the forefront in recent years and I see a push to be more caring in these matters across the industry, though there is still a long way to go."
0,500-1000,1.0,1.0,I don't know,No,No,No,I don't know,Somewhat difficult,Physical health,No,0.0,No,0.0,0.0,6.0,1.0,,Possibly,Possibly,1,I don't know,Often,Often,Yes,0,Yes,No,0,1.0,27,Female
0,500-1000,1.0,1.0,I don't know,No,No,I don't know,Yes,I don't know,Same level of comfort for each,No,0.0,No,0.0,0.0,8.0,4.0,,Don't Know,Don't Know,1,I don't know,Sometimes,Sometimes,No,2,Maybe,No,0,3.0,25,Female
0,More than 1000,1.0,0.0,Yes,Yes,Yes,Yes,Yes,Very easy,Same level of comfort for each,Maybe,1.0,Yes,1.0,1.0,8.0,8.0,"No, none of my previous supervisors",Yes,Yes,1,Yes,Rarely,Sometimes,Maybe,10,No,No,1,4.0,47,woman
0,More than 1000,1.0,0.0,Yes,Yes,Yes,Yes,Yes,I don't know,Same level of comfort for each,Maybe,1.0,Maybe,1.0,1.0,5.0,2.0,"No, none of my previous supervisors",Yes,Yes,1,Yes,Sometimes,Often,Maybe,8,No,No,1,2.0,30,Female
0,More than 1000,1.0,1.0,I don't know,No,Yes,I don't know,Yes,I don't know,Physical health,Yes,0.0,Maybe,1.0,1.0,6.0,7.0,"No, none of my previous supervisors",Yes,Yes,1,Yes,Sometimes,Often,No,9,Maybe,No,0,2.0,33,female
0,More than 1000,1.0,1.0,Yes,No,Yes,No,I don't know,Somewhat easy,Physical health,No,0.0,Maybe,1.0,1.0,5.0,5.0,,Possibly,No,1,Yes,Often,Often,Yes,1,No,No,0,3.0,23,Non-binary
0,More than 1000,1.0,1.0,Yes,Yes,I don't know,Yes,Yes,I don't know,Physical health,Maybe,1.0,Maybe,1.0,0.0,6.0,5.0,"No, none of my previous supervisors",Yes,Yes,1,I don't know,Never,Often,No,10,No,No,1,2.0,37,Male
0,More than 1000,1.0,0.0,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Same level of comfort for each,Yes,0.0,Yes,1.0,1.0,6.0,8.0,Some of my previous supervisors,Yes,Yes,1,Yes,Rarely,Sometimes,No,10,Maybe,Maybe,1,4.0,30,Female
0,More than 1000,1.0,1.0,Yes,Yes,Yes,Yes,Yes,I don't know,Same level of comfort for each,Yes,0.0,Yes,1.0,1.0,7.0,6.0,Some of my previous supervisors,Yes,Yes,1,Yes,Rarely,Often,No,9,Yes,Maybe,1,1.0,36,Non-binary/Agender
0,100-500,1.0,1.0,No,No,No,No,Yes,Neither easy nor difficult,Physical health,Maybe,0.0,No,1.0,0.0,7.0,3.0,"No, none of my previous supervisors",No,Possibly,0,Yes,Rarely,Sometimes,Maybe,3,Yes,No,0,1.0,42,Male
0,26-100,1.0,0.0,Yes,Yes,No,Yes,I don't know,I don't know,Physical health,Maybe,0.0,Maybe,0.0,0.0,6.0,6.0,,No,No,0,No,Not applicable to me,Not applicable to me,,5,Maybe,No,0,3.0,40,F
0,More than 1000,1.0,1.0,I don't know,Yes,I don't know,No,I don't know,Neither easy nor difficult,Physical health,Maybe,0.0,Maybe,1.0,0.0,9.0,8.0,,No,No,0,No,Sometimes,Sometimes,Yes,8,Maybe,Maybe,0,3.0,23,female
0,100-500,1.0,1.0,I don't know,No,No,No,I don't know,Difficult,Physical health,Maybe,0.0,No,0.0,1.0,8.0,6.0,Some of my previous supervisors,Possibly,Possibly,0,Yes,Sometimes,Often,No,8,Maybe,No,0,1.0,45,Male
0,More than 1000,1.0,1.0,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Physical health,Maybe,0.0,No,0.0,0.0,9.0,4.0,Some of my previous supervisors,No,Possibly,0,No,Sometimes,Often,,2,Yes,No,0,2.0,30,Male
0,More than 1000,0.0,1.0,I don't know,No,Yes,I don't know,I don't know,Very easy,Physical health,No,0.0,No,0.0,0.0,10.0,5.0,"No, none of my previous supervisors",No,Possibly,0,Yes,Not applicable to me,Not applicable to me,,8,Maybe,No,0,1.0,34,female
0,26-100,0.0,1.0,I don't know,No,No,No,No,Difficult,Physical health,Maybe,0.0,No,1.0,1.0,0.0,0.0,"No, none of my previous supervisors",Yes,Yes,0,Yes,Sometimes,Sometimes,No,0,Maybe,No,0,2.0,45,Male
0,100-500,0.0,1.0,Yes,Yes,Yes,Yes,Yes,Very easy,Same level of comfort for each,Yes,0.0,Yes,0.0,0.0,10.0,10.0,Some of my previous supervisors,Yes,Yes,1,Yes,Sometimes,Often,No,10,No,No,0,3.0,30,Female
0,More than 1000,0.0,0.0,I don't know,No,No,Yes,I don't know,Somewhat easy,Same level of comfort for each,No,0.0,Yes,0.0,1.0,9.0,6.0,,No,No,0,Yes,Not applicable to me,Not applicable to me,No,9,Maybe,No,0,2.0,22,F
0,6-25,1.0,1.0,No,,No,No,I don't know,Very easy,Same level of comfort for each,Yes,1.0,Yes,1.0,0.0,9.0,9.0,Some of my previous supervisors,Don't Know,No,0,No,Not applicable to me,Not applicable to me,No,9,Maybe,Yes,0,3.0,28,male
0,More than 1000,1.0,1.0,No,No,No,No,I don't know,Somewhat easy,Physical health,No,0.0,No,0.0,0.0,7.0,6.0,"No, none of my previous supervisors",Possibly,Possibly,0,Yes,Sometimes,Sometimes,No,8,No,No,0,2.0,37,Male
1,,,,,,,,,,,,,,,,,,,No,No,0,No,Not applicable to me,Not applicable to me,,8,Yes,Maybe,0,3.0,23,Male
0,More than 1000,0.0,1.0,Yes,Yes,Yes,Yes,Yes,Very easy,Physical health,Yes,1.0,Yes,1.0,1.0,5.0,4.0,"Yes, all of my previous supervisors",Yes,Possibly,1,I don't know,Sometimes,Sometimes,No,9,Maybe,Maybe,1,4.0,35,Male
1,,,,,,,,,,,,,,,,,,Some of my previous supervisors,No,No,0,No,Not applicable to me,Not applicable to me,,6,Maybe,Maybe,0,3.0,34,Male
0,6-25,1.0,1.0,Yes,Yes,Yes,Yes,I don't know,Very easy,Same level of comfort for each,Yes,0.0,Yes,0.0,0.0,9.0,9.0,"Yes, all of my previous supervisors",No,No,0,No,Not applicable to me,Not applicable to me,No,10,Maybe,Maybe,0,3.0,46,Male
1,,,,,,,,,,,,,,,,,,"No, none of my previous supervisors",Don't Know,Don't Know,0,Yes,Not applicable to me,Not applicable to me,Yes,8,No,No,0,2.0,33,Male
0,26-100,1.0,1.0,No,No,No,No,I don't know,Somewhat easy,Physical health,Yes,0.0,No,1.0,0.0,4.0,1.0,Some of my previous supervisors,Yes,Yes,1,I don't know,Sometimes,Often,,6,Maybe,No,0,2.0,33,Male
0,100-500,1.0,1.0,No,,I don't know,No,I don't know,Somewhat easy,Physical health,Maybe,0.0,Maybe,0.0,0.0,8.0,5.0,"No, none of my previous supervisors",No,Possibly,0,Yes,Not applicable to me,Not applicable to me,No,6,Maybe,No,0,3.0,49,Male
1,,,,,,,,,,,,,,,,,,,No,Don't Know,0,No,Not applicable to me,Not applicable to me,,0,No,No,0,4.0,28,
1,,,,,,,,,,,,,,,,,,,Don't Know,Don't Know,0,No,Sometimes,Sometimes,Yes,3,No,No,0,4.0,26,Male
0,26-100,1.0,1.0,I don't know,No,No,No,No,Somewhat difficult,Physical health,Maybe,1.0,Maybe,1.0,1.0,8.0,5.0,"No, none of my previous supervisors",Yes,,1,No,Sometimes,Sometimes,Maybe,6,Yes,No,0,3.0,38,male
