Você é autônomo?,Quantos funcionários sua empresa ou organização possui?,Seu empregador é principalmente uma empresa/organização de tecnologia?,O seu papel principal na sua empresa está relacionado à tecnologia/TI?,O seu empregador oferece benefícios de saúde mental como parte da cobertura de saúde?,Você conhece as opções de cuidados de saúde mental disponíveis sob sua cobertura de saúde fornecida pelo empregador?,"Seu empregador já discutiu formalmente a saúde mental (por exemplo, como parte de uma campanha de bem -estar ou outra comunicação oficial)?",O seu empregador oferece recursos para aprender mais sobre distúrbios de saúde mental e opções para procurar ajuda?,O seu anonimato está protegido se você optar por aproveitar os recursos de tratamento de saúde mental ou abuso de substâncias fornecidos pelo seu empregador?,"Se um problema de saúde mental o levou a solicitar uma licença médica do trabalho, quão fácil ou difícil seria pedir essa licença?",Você se sentiria mais confortável conversando com seus colegas de trabalho sobre sua saúde física ou sua saúde mental?,Você se sentiria à vontade para discutir um problema de saúde mental com seu (s) supervisor (s) direto (s)?,Você já discutiu sua saúde mental com seu empregador?,Você se sentiria à vontade para discutir um problema de saúde mental com seus colegas de trabalho?,Você já discutiu sua saúde mental com colegas de trabalho?,Você já teve um colega de trabalho discutir a saúde mental de seu ou outro colega de trabalho com você?,"No geral, quanta importância seu empregador coloca na saúde física?","No geral, quanta importância seu empregador coloca na saúde mental?",Você estaria disposto a discutir sua saúde mental com seu (s) supervisor (s) direto (s)?,Você atualmente tem um distúrbio de saúde mental?,Você já teve um distúrbio de saúde mental no passado?,Você já procurou tratamento para um distúrbio de saúde mental de um profissional de saúde mental?,Você tem um histórico familiar de doença mental?,"Se você tem um distúrbio de saúde mental, com que frequência sente que isso interfere no seu trabalho ao ser tratado de maneira eficaz?","Se você tem um distúrbio de saúde mental, com que frequência sente que isso interfere no seu trabalho quando não é tratado de maneira eficaz (ou seja, quando você está experimentando sintomas)?",Suas observações de como outro indivíduo que discutiu um problema de saúde mental tornou a probabilidade de você revelar um problema de saúde mental no seu local de trabalho atual?,Quão disposto você estaria em compartilhar com amigos e familiares que você tem uma doença mental?,Você estaria disposto a apresentar um problema de saúde física com um empregador em potencial em uma entrevista?,Você traria sua saúde mental com um empregador em potencial em uma entrevista?,Você é identificado abertamente no trabalho como uma pessoa com um problema de saúde mental?,"No geral, como você acha que o setor de tecnologia apoia funcionários com problemas de saúde mental?",Qual é a sua idade?,Qual é o seu gênero?
0,26-100,0.0,1.0,Yes,Yes,Yes,Yes,Yes,Neither easy nor difficult,Physical health,Maybe,0.0,Maybe,0,1,7,6,"No, none of my previous supervisors",Yes,Yes,1,I don't know,Sometimes,Often,,9,Maybe,Maybe,0,4,59,male
0,More than 1000,0.0,1.0,No,,Yes,Yes,Yes,Somewhat difficult,Physical health,No,0.0,No,0,0,10,10,"No, none of my previous supervisors",No,No,0,No,Not applicable to me,Not applicable to me,No,10,Maybe,No,0,3,30,Female
0,26-100,0.0,1.0,Yes,Yes,Yes,No,Yes,Somewhat easy,Physical health,Yes,0.0,Maybe,0,1,6,7,Some of my previous supervisors,Yes,Yes,1,Yes,Rarely,Often,No,10,Yes,Yes,0,4,48,F
0,More than 1000,1.0,1.0,I don't know,No,I don't know,I don't know,Yes,Somewhat difficult,Physical health,No,0.0,No,0,0,8,2,"No, none of my previous supervisors",Don't Know,Possibly,1,No,Sometimes,Sometimes,Yes,2,No,Maybe,0,3,30,female
0,More than 1000,1.0,1.0,Yes,Yes,No,No,Yes,Neither easy nor difficult,Physical health,No,0.0,No,0,1,7,4,"No, none of my previous supervisors",No,No,0,No,Not applicable to me,Not applicable to me,Maybe,0,No,No,0,4,23,male
0,500-1000,0.0,1.0,Yes,No,No,No,Yes,Somewhat easy,Physical health,No,0.0,No,0,0,5,3,,No,No,0,No,Not applicable to me,Not applicable to me,No,5,No,No,0,3,27,Male
0,26-100,1.0,1.0,I don't know,No,No,No,I don't know,Somewhat difficult,Physical health,No,0.0,Maybe,0,1,7,5,"No, none of my previous supervisors",Possibly,Yes,1,Yes,Sometimes,Often,Yes,2,No,No,0,3,53,female
0,500-1000,0.0,1.0,I don't know,,No,I don't know,I don't know,Somewhat easy,Physical health,Maybe,0.0,Maybe,0,1,7,6,Some of my previous supervisors,No,No,0,No,Not applicable to me,Not applicable to me,Maybe,3,Maybe,No,0,3,62,Male
0,More than 1000,1.0,1.0,Yes,Yes,No,I don't know,I don't know,Difficult,Physical health,Maybe,0.0,Yes,1,1,7,7,Some of my previous supervisors,Possibly,Possibly,1,Yes,Often,Often,No,9,Maybe,Maybe,1,2,32,mostly male
0,More than 1000,1.0,0.0,No,No,No,No,I don't know,I don't know,Physical health,Maybe,1.0,Yes,1,0,7,0,Some of my previous supervisors,No,Yes,1,No,Not applicable to me,Not applicable to me,Yes,5,Maybe,No,0,1,34,Male
0,More than 1000,0.0,1.0,I don't know,No,No,No,I don't know,Somewhat easy,Physical health,No,0.0,No,0,0,8,4,"No, none of my previous supervisors",Possibly,Possibly,0,Yes,Rarely,Often,No,5,Maybe,No,0,3,29,male
0,More than 1000,0.0,1.0,I don't know,,I don't know,I don't know,I don't know,Neither easy nor difficult,Physical health,Yes,0.0,Maybe,0,0,7,6,"No, none of my previous supervisors",Don't Know,No,0,No,Not applicable to me,Not applicable to me,Maybe,8,Maybe,No,0,3,32,Female
0,500-1000,0.0,1.0,No,No,No,No,Yes,Somewhat easy,Same level of comfort for each,Yes,0.0,Yes,0,0,5,4,Some of my previous supervisors,Don't Know,Possibly,0,No,Not applicable to me,Not applicable to me,Maybe,6,Yes,Yes,0,2,46,Male
0,More than 1000,1.0,1.0,No,,No,No,No,Very easy,Same level of comfort for each,Yes,1.0,Yes,1,1,2,3,Some of my previous supervisors,Yes,Yes,1,Yes,Rarely,Often,No,10,Yes,Yes,0,1,42,male
0,26-100,1.0,1.0,No,,No,No,No,Somewhat difficult,Physical health,No,1.0,Maybe,1,1,8,5,"No, none of my previous supervisors",Possibly,Yes,1,I don't know,Not applicable to me,Often,Maybe,9,Maybe,Maybe,0,3,32,Male
0,More than 1000,0.0,0.0,I don't know,Yes,No,I don't know,I don't know,Very easy,Same level of comfort for each,Yes,0.0,Maybe,0,1,7,4,I don't know,Yes,Yes,1,Yes,Rarely,Sometimes,No,10,Maybe,Maybe,0,2,28,male
0,6-25,1.0,1.0,No,,Yes,I don't know,Yes,Very easy,Physical health,Yes,1.0,No,0,0,10,10,"No, none of my previous supervisors",Yes,Yes,1,Yes,Sometimes,Often,No,10,Yes,No,1,3,45,Male
0,26-100,1.0,1.0,No,,No,I don't know,Yes,Somewhat easy,Same level of comfort for each,Maybe,1.0,Yes,1,1,4,3,Some of my previous supervisors,No,Possibly,1,No,Not applicable to me,Not applicable to me,No,8,No,No,0,2,29,Female
0,More than 1000,0.0,0.0,Yes,Yes,Yes,No,I don't know,I don't know,Physical health,No,0.0,No,1,1,7,6,,Possibly,Possibly,1,No,Sometimes,Often,Yes,1,No,No,0,3,27,M
0,6-25,1.0,1.0,No,,No,No,I don't know,Very easy,Same level of comfort for each,Yes,1.0,Yes,1,0,5,5,"Yes, all of my previous supervisors",Possibly,No,1,No,Rarely,Sometimes,No,10,No,No,0,1,47,male
0,100-500,1.0,1.0,I don't know,No,Yes,Yes,I don't know,Very easy,Physical health,Maybe,0.0,No,0,0,10,10,"No, none of my previous supervisors",Don't Know,No,0,I don't know,Not applicable to me,Not applicable to me,,10,Yes,Yes,0,4,24,Female
0,More than 1000,0.0,1.0,Yes,Yes,No,Yes,I don't know,I don't know,Physical health,No,0.0,No,0,0,5,5,Some of my previous supervisors,Yes,Don't Know,1,Yes,Often,Often,Maybe,7,Yes,Maybe,1,5,32,female
0,100-500,0.0,1.0,Yes,Yes,Yes,No,I don't know,Somewhat easy,Same level of comfort for each,No,0.0,Yes,1, very supportive coworkers,Coworker had anxiety and needed someone to listen,8,Physical health,8,,Possibly,0,I don't know,Not applicable to me,Not applicable to me,No,8,The jobs I seek are not physical in nature,I do not want the interviewer to question my ability to do the job.,,0,26
0,100-500,0.0,1.0,No,,No,No,Yes,Very easy,Physical health,Yes,1.0,Yes,1,0,7,4,Some of my previous supervisors,Yes,Yes,1,Yes,Rarely,Often,No,9,No,No,0,4,34,male
0,26-100,1.0,1.0,Yes,No,No,No,I don't know,Somewhat easy,Same level of comfort for each,Yes,0.0,Yes,1,1,5,5,Some of my previous supervisors,No,No,0,I don't know,Not applicable to me,Not applicable to me,,7,Yes,Yes,0,4,45,cisgender male
0,More than 1000,1.0,1.0,Yes,Yes,Yes,Yes,Yes,I don't know,Physical health,Maybe,0.0,Maybe,1,1,8,9,,No,No,0,No,Not applicable to me,Not applicable to me,No,5,Yes,No,0,4,21,Female
0,100-500,0.0,0.0,No,No,No,No,I don't know,Difficult,Physical health,No,0.0,Maybe,0,0,8,2,,No,No,0,No,Not applicable to me,Not applicable to me,Maybe,1,Yes,No,0,2,44,Female
0,More than 1000,1.0,1.0,I don't know,No,I don't know,Yes,I don't know,Neither easy nor difficult,Physical health,No,0.0,Maybe,0,0,10,5,,Possibly,Possibly,0,No,Rarely,Rarely,Maybe,8,Maybe,Maybe,0,4,47,male
0,More than 1000,1.0,1.0,Not eligible for coverage / NA,No,No,No,I don't know,Somewhat easy,Same level of comfort for each,Maybe,0.0,Maybe,0,0,3,2,Some of my previous supervisors,Possibly,Don't Know,0,Yes,Rarely,Rarely,,7,Maybe,No,0,2,40,Male
0,100-500,0.0,0.0,I don't know,No,I don't know,I don't know,I don't know,Somewhat easy,Physical health,No,0.0,No,0,0,10,5,,Don't Know,No,0,No,Sometimes,Often,Maybe,7,Maybe,Maybe,0,4,25,Female
0,More than 1000,1.0,1.0,Yes,Yes,Yes,I don't know,I don't know,Difficult,Physical health,Maybe,1.0,No,1,1,8,5,"No, none of my previous supervisors",Possibly,Possibly,1,Yes,Sometimes,Often,,7,Maybe,No,1,1,24,Female
0,More than 1000,1.0,1.0,Yes,No,Yes,Yes,I don't know,I don't know,Physical health,Maybe,0.0,Maybe,1,0,7,7,I don't know,No,No,0,No,Not applicable to me,Not applicable to me,Yes,5,Yes,Yes,0,5,26,female
0,6-25,1.0,1.0,No,,No,No,No,Difficult,Physical health,No,0.0,No,0,0,6,2,"No, none of my previous supervisors",Possibly,Possibly,0,I don't know,Not applicable to me,Not applicable to me,No,8,No,No,0,2,31,male
0,500-1000,1.0,1.0,No,,Yes,No,I don't know,Somewhat difficult,Physical health,No,0.0,No,0,0,7,2,"No, none of my previous supervisors",Possibly,No,0,No,Rarely,Rarely,,4,No,No,0,1,26,female
0,More than 1000,0.0,0.0,I don't know,No,Yes,Yes,Yes,Neither easy nor difficult,Physical health,No,0.0,Yes,0,0,7,7,"No, none of my previous supervisors",No,No,0,No,Sometimes,Sometimes,No,6,Yes,No,0,5,32,Male
0,More than 1000,0.0,0.0,I don't know,No,Yes,Yes,I don't know,Somewhat difficult,Physical health,No,0.0,No,0,0,5,5,,Yes,Possibly,0,No,Rarely,Often,Yes,6,No,No,0,3,33,Female
0,500-1000,0.0,1.0,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Physical health,Maybe,1.0, supportive,Yes,During a meeting,1,"At coffee, in response to a previous conversation - discussed cw's anxiety","Yes, always",Coworkers ask me for resources since I'm familiar with several,Substance Use Disorder,,,Yes,1,Yes,Sometimes,Often,9,"Yes, if that appeared to be accepted as part of the company culture; No otherwise",Coworkers spoke poorly about the person,"Less stigma, more education, more discussion",
0,100-500,1.0,1.0,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Physical health,Yes,1.0,Maybe,1,1,7,7,I don't know,Yes,Yes,1,Yes,Sometimes,Often,No,6,No,No,0,2,46,Male
0,More than 1000,1.0,1.0,Yes,No,Yes,No,I don't know,I don't know,Same level of comfort for each,Maybe,0.0,Maybe,0,0,3,3,Some of my previous supervisors,Yes,Yes,1,No,Rarely,Rarely,Maybe,1,Maybe,Maybe,0,3,30,m
0,More than 1000,1.0,1.0,No,No,Yes,Yes,I don't know,Neither easy nor difficult,Same level of comfort for each,No,0.0,Yes,1,1,8,4,,No,Yes,1,I don't know,Sometimes,Not applicable to me,,5,No,No,0,3,24,Male
0,26-100,0.0,0.0,I don't know,No,No,No,I don't know,Somewhat difficult,Physical health,Maybe,0.0,No,0,0,10,7,Some of my previous supervisors,Possibly,Possibly,0,No,Rarely,Often,Maybe,4,Maybe,Maybe,0,3,42,m
0,More than 1000,0.0,1.0,I don't know,No,No,I don't know,I don't know,Neither easy nor difficult,Physical health,No,0.0,No,0,0,5,5,,No,No,0,No,Not applicable to me,Not applicable to me,No,5,Maybe,No,1,3,28,male
0,More than 1000,1.0,1.0,Yes,Yes,Yes,Yes,Yes,Very easy,Physical health,No,0.0,No,0,0,7,5,"No, none of my previous supervisors",No,No,0,No,Not applicable to me,Not applicable to me,Maybe,3,No,No,0,2,27,Female
0,More than 1000,0.0,1.0,Yes,No,Yes,Yes,Yes,Very easy,Physical health,Yes,1.0,Maybe,1,1,8,8,Some of my previous supervisors,Possibly,Possibly,0,No,Rarely,Rarely,No,2,Maybe,No,0,3,62,Male
0,More than 1000,0.0,1.0,No,No,No,No,I don't know,Difficult,Physical health,No,0.0,Maybe,1,1,3,0,Some of my previous supervisors,No,Don't Know,1,No,Not applicable to me,Not applicable to me,No,8,Maybe,Maybe,0,2,34,male
0,500-1000,1.0,1.0,I don't know,No,Yes,No,Yes,Very easy,Physical health,Yes,1.0,Maybe,1,0,8,7,,Yes,Yes,1,No,Rarely,Often,No,8,Yes,Maybe,0,4,38,Male
0,26-100,1.0,1.0,Not eligible for coverage / NA,,Yes,Yes,Yes,Very easy,Physical health,Yes,1.0,Yes,1,0,8,8,Some of my previous supervisors,Yes,Yes,1,Yes,Sometimes,Often,Maybe,10,Maybe,Maybe,1,2,42,Male
0,More than 1000,1.0,1.0,I don't know,No,Yes,Yes,Yes,Very easy,Same level of comfort for each,Maybe,0.0,No,0,0,5,5,"No, none of my previous supervisors",Possibly,Possibly,0,No,Not applicable to me,Not applicable to me,,5,No,No,0,3,35,male
0,More than 1000,0.0,1.0,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Physical health,Yes,1.0,Yes,1,0,7,8,Some of my previous supervisors,Possibly,Yes,1,No,Rarely,Sometimes,,8,Yes,No,1,2,32,Male
0,26-100,1.0,1.0,No,No,No,No,I don't know,Somewhat difficult,Physical health,No,0.0,Maybe,0,0,4,2,,No,Possibly,0,No,Rarely,Often,No,6,Yes,No,0,3,32,Female
0,26-100,1.0,1.0,No,No,No,No,No,Somewhat easy,Physical health,Yes,0.0,No,0,1,2,1,Some of my previous supervisors,No,No,0,No,Never,Never,Maybe,0,Maybe,Yes,0,3,25,female
0,More than 1000,0.0,1.0,No,,Yes,I don't know,I don't know,Very easy,Same level of comfort for each,Yes,1.0,Maybe,1,1,7,7,Some of my previous supervisors,Possibly,Possibly,0,No,Not applicable to me,Rarely,No,3,No,No,0,3,52,Male
0,More than 1000,0.0,1.0,No,No,No,No,No,Difficult,Physical health,Yes,0.0,No,0,0,8,4,,Yes,,0,I don't know,Not applicable to me,Never,No,7,Maybe,Maybe,0,1,24,F
0,1-5,1.0,1.0,I don't know,Yes,No,No,Yes,Neither easy nor difficult,Mental health,No,1.0,Yes,1,0,7,7,Some of my previous supervisors,No,Yes,1,Yes,Sometimes,Sometimes,Maybe,1,Yes,No,1,1,24,MAle
0,More than 1000,1.0,1.0,Yes,Yes,Yes,Yes,I don't know,I don't know,Physical health,Yes,1.0,Maybe,1,1,5,5,Some of my previous supervisors,No,Possibly,1,Yes,Not applicable to me,Not applicable to me,No,7,No,No,1,3,48,F
0,26-100,0.0,0.0,Yes,Yes,Yes,Yes,Yes,I don't know,Physical health,Maybe,0.0,Maybe,1,1,5,9,"Yes, all of my previous supervisors",Yes,Yes,1,I don't know,Never,Sometimes,No,7,No,No,0,3,24,Male
0,More than 1000,1.0,1.0,I don't know,No,No,No,I don't know,Somewhat difficult,Physical health,Maybe,0.0,No,0,0,4,4,"No, none of my previous supervisors",Don't Know,Yes,1,Yes,Sometimes,Sometimes,,10,Yes,Maybe,0,2,32,Male
0,More than 1000,1.0,1.0,Yes,No,No,I don't know,I don't know,I don't know,Physical health,No,0.0,No,0,0,5,5,"No, none of my previous supervisors",No,No,0,I don't know,Not applicable to me,Not applicable to me,,7,Maybe,No,0,2,21,Male
0,100-500,0.0,1.0,Yes,No,No,No,Yes,Difficult,Physical health,Maybe,0.0,Maybe,1,1,8,2,"No, none of my previous supervisors",Yes,Yes,1,I don't know,Sometimes,Often,Maybe,1,No,No,1,3,34,male
0,More than 1000,0.0,1.0,Yes,Yes,No,I don't know,I don't know,Somewhat easy,Physical health,Maybe,0.0,No,0,0,8,5,"No, none of my previous supervisors",No,Don't Know,0,I don't know,Not applicable to me,Not applicable to me,,8,Yes,No,0,3,25,Male
0,26-100,1.0,1.0,Yes,No,Yes,Yes,I don't know,Very easy,Same level of comfort for each,Yes,1.0,Yes,1,1,1,3,Some of my previous supervisors,Yes,Yes,1,Yes,Often,Often,No,9,Yes,Maybe,0,2,39,Male
0,More than 1000,1.0,1.0,No,No,No,No,Yes,Neither easy nor difficult,Physical health,No,0.0,No,0,0,9,7,,No,No,0,No,Often,Not applicable to me,,5,No,No,0,3,25,Male
0,More than 1000,0.0,1.0,I don't know,,Yes,Yes,No,I don't know,Physical health,No,1.0,No,1,0,6,7,"No, none of my previous supervisors",Don't Know,Yes,0,No,Sometimes,Rarely,Yes,3,Yes,No,1,1,28,F
0,More than 1000,1.0,1.0,Yes,Yes,Yes,Yes,Yes,Very easy,Same level of comfort for each,Maybe,1.0,Maybe,1,1,7,9,Some of my previous supervisors,Possibly,Possibly,1,Yes,Not applicable to me,Not applicable to me,No,8,No,Maybe,0,2,39,Male
0,500-1000,0.0,0.0,I don't know,No,No,No,I don't know,Somewhat easy,Physical health,No,0.0,Maybe,0,0,5,5,"No, none of my previous supervisors",Don't Know,No,0,I don't know,Sometimes,Sometimes,No,5,Yes,Maybe,0,3,20,m
0,26-100,1.0,1.0,Yes,Yes,Yes,Yes,No,Difficult,Physical health,No,1.0,Maybe,1,1,6,4,Some of my previous supervisors,Yes,Yes,1,Yes,Sometimes,Often,Maybe,3,Yes,No,0,2,40,Female
0,More than 1000,1.0,1.0,I don't know,No,I don't know,I don't know,I don't know,Somewhat easy,Physical health,No,0.0,No,0,0,8,3,"No, none of my previous supervisors",No,No,0,No,Often,Often,Yes,3,Maybe,No,0,2,31,male
0,More than 1000,0.0,1.0,No,No,No,No,No,Somewhat difficult,Physical health,No,0.0,No,0,0,2,2,,No,No,0,No,Sometimes,Often,No,9,No,No,0,2,53,Male
0,26-100,1.0,1.0,Yes,Yes,Yes,Yes,I don't know,Very easy,Physical health,Maybe,0.0,Maybe,1,0,9,7,I don't know,Possibly,Don't Know,0,No,Often,Often,,4,Maybe,Maybe,0,3,23,F
0,100-500,1.0,1.0,I don't know,No,No,I don't know,I don't know,Somewhat easy,Physical health,Maybe,0.0,Maybe,1,1,5,5,"Yes, all of my previous supervisors",Yes,Possibly,1,Yes,Sometimes,Often,,7,Maybe,No,0,3,34,Male
0,500-1000,0.0,1.0,Yes,No,Yes,Yes,Yes,Difficult,Physical health,No,0.0,Maybe,0,1, they knew I have a parent that deals with it and wanted to learn more about what we did.,6,Physical health,5,,Possibly,1,Yes,Rarely,Sometimes,Maybe,5,uncomfortable.  if I felt that my health was going to be an issue I would not apply or would retract my application.,I would feel that the stigma associated with the issue would prevent me from getting the job.,,,0
0,500-1000,1.0,1.0,Not eligible for coverage / NA,,Yes,No,I don't know,Very easy,Same level of comfort for each,Yes,1.0,Yes,1,1,8,8,"No, none of my previous supervisors",No,No,0,No,Not applicable to me,Not applicable to me,No,8,Yes,Yes,0,4,37,male
