Você é autônomo?,Quantos funcionários sua empresa ou organização possui?,Seu empregador é principalmente uma empresa/organização de tecnologia?,O seu papel principal na sua empresa está relacionado à tecnologia/TI?,O seu empregador oferece benefícios de saúde mental como parte da cobertura de saúde?,Você conhece as opções de cuidados de saúde mental disponíveis sob sua cobertura de saúde fornecida pelo empregador?,"Seu empregador já discutiu formalmente a saúde mental (por exemplo, como parte de uma campanha de bem -estar ou outra comunicação oficial)?",O seu empregador oferece recursos para aprender mais sobre distúrbios de saúde mental e opções para procurar ajuda?,O seu anonimato está protegido se você optar por aproveitar os recursos de tratamento de saúde mental ou abuso de substâncias fornecidos pelo seu empregador?,"Se um problema de saúde mental o levou a solicitar uma licença médica do trabalho, quão fácil ou difícil seria pedir essa licença?",Você se sentiria mais confortável conversando com seus colegas de trabalho sobre sua saúde física ou sua saúde mental?,Você se sentiria à vontade para discutir um problema de saúde mental com seu (s) supervisor (s) direto (s)?,Você já discutiu sua saúde mental com seu empregador?,Você se sentiria à vontade para discutir um problema de saúde mental com seus colegas de trabalho?,Você já discutiu sua saúde mental com colegas de trabalho?,Você já teve um colega de trabalho discutir a saúde mental de seu ou outro colega de trabalho com você?,"No geral, quanta importância seu empregador coloca na saúde física?","No geral, quanta importância seu empregador coloca na saúde mental?",Você estaria disposto a discutir sua saúde mental com seu (s) supervisor (s) direto (s)?,Você atualmente tem um distúrbio de saúde mental?,Você já teve um distúrbio de saúde mental no passado?,Você já procurou tratamento para um distúrbio de saúde mental de um profissional de saúde mental?,Você tem um histórico familiar de doença mental?,"Se você tem um distúrbio de saúde mental, com que frequência sente que isso interfere no seu trabalho ao ser tratado de maneira eficaz?","Se você tem um distúrbio de saúde mental, com que frequência sente que isso interfere no seu trabalho quando não é tratado de maneira eficaz (ou seja, quando está experimentando sintomas)?",Suas observações de como outro indivíduo que discutiu um problema de saúde mental tornou a probabilidade de você revelar um problema de saúde mental no seu local de trabalho atual?,Quão disposto você estaria em compartilhar com amigos e familiares que você tem uma doença mental?,Você estaria disposto a apresentar um problema de saúde física com um empregador em potencial em uma entrevista?,Você traria sua saúde mental com um empregador em potencial em uma entrevista?,Você é identificado abertamente no trabalho como uma pessoa com um problema de saúde mental?,"No geral, como você acha que o setor de tecnologia apoia funcionários com problemas de saúde mental?",Qual é a sua idade?,Qual é o seu gênero?
0,More than 1000,0.0,1.0,No,No,No,No,No,Difficult,Physical health,No,0.0,Maybe,0.0,0.0,0.0,0.0,"No, none of my previous supervisors",No,No,0,No,Not applicable to me,Not applicable to me,,10,Yes,Maybe,0,1,24,f
0,More than 1000,0.0,1.0,Yes,Yes,Yes,Yes,Yes,I don't know,Physical health,No,0.0,No,0.0,0.0,7.0,6.0,"No, none of my previous supervisors",Don't Know,Don't Know,0,Yes,Not applicable to me,Not applicable to me,,7,No,Maybe,0,3,27,Female
0,More than 1000,1.0,1.0,Yes,Yes,Yes,Yes,Yes,Very easy,Physical health,No,0.0,No,0.0,1.0,10.0,10.0,,No,No,0,No,Not applicable to me,Not applicable to me,No,10,Yes,No,0,4,36,f
0,More than 1000,1.0,1.0,No,Yes,No,No,No,Difficult,Physical health,No,0.0,No,0.0,0.0,0.0,0.0,"No, none of my previous supervisors",Yes,Yes,1,Yes,Rarely,Often,Yes,2,No,No,0,1,37,Male
1,,,,,,,,,,,,,,,,,,,No,No,0,No,Not applicable to me,Not applicable to me,Yes,1,No,No,0,2,27,Female
0,100-500,1.0,1.0,Yes,Yes,No,I don't know,Yes,Very easy,Same level of comfort for each,No,0.0,Yes,0.0,1.0,10.0,5.0,"Yes, all of my previous supervisors",No,Possibly,1,Yes,Not applicable to me,Not applicable to me,No,10,No,No,0,2,53,Female
0,100-500,1.0,1.0,Not eligible for coverage / NA,,No,No,I don't know,Very easy,Physical health,Maybe,0.0,Maybe,0.0,0.0,6.0,5.0,"No, none of my previous supervisors",No,No,0,No,Not applicable to me,Not applicable to me,,8,Maybe,Maybe,0,3,32,Male
0,1-5,1.0,1.0,I don't know,No,No,No,I don't know,Somewhat difficult,Physical health,No,0.0,Maybe,0.0,1.0,3.0,1.0,"No, none of my previous supervisors",Yes,Possibly,1,Yes,Rarely,Often,Maybe,10,No,No,0,1,25,I identify as female
0,6-25,1.0,1.0,Not eligible for coverage / NA,,No,I don't know,I don't know,Difficult,Physical health,Maybe,1.0,Maybe,1.0,1.0,7.0,4.0,"No, none of my previous supervisors",Yes,Yes,1,Yes,Sometimes,Often,Maybe,10,Maybe,No,0,2,29,*shrug emoji* (F)
0,26-100,1.0,1.0,Yes,No,No,Yes,Yes,Somewhat difficult,Same level of comfort for each,Yes,0.0,Maybe,0.0,0.0,9.0,9.0,,No,No,0,I don't know,Not applicable to me,Not applicable to me,No,9,Maybe,No,0,3,47,Male
1,,,,,,,,,,,,,,,,,,"No, none of my previous supervisors",No,No,0,No,Not applicable to me,Not applicable to me,,4,Maybe,Maybe,0,3,36,Male
0,More than 1000,0.0,1.0,Yes,No,No,I don't know,I don't know,Somewhat difficult,Physical health,Maybe,1.0,Maybe,1.0,1.0,7.0,2.0,Some of my previous supervisors,Don't Know,Possibly,1,Yes,Rarely,Often,No,9,No,No,0,2,61,Male
0,6-25,1.0,1.0,Yes,No,No,I don't know,Yes,I don't know,Physical health,Maybe,0.0,Maybe,0.0,0.0,9.0,5.0,Some of my previous supervisors,Possibly,Yes,0,No,Sometimes,Often,Yes,9,Maybe,No,0,4,28,male
0,500-1000,0.0,1.0,Yes,Yes,Yes,No,Yes,I don't know,Same level of comfort for each,Yes,0.0,Yes,0.0,1.0,8.0,8.0,Some of my previous supervisors,Possibly,Possibly,1,Yes,Not applicable to me,Not applicable to me,No,8,Yes,Maybe,0,3,31,Male
0,6-25,1.0,1.0,No,,No,No,I don't know,Somewhat easy,Physical health,Maybe,0.0,Maybe,0.0,1.0,4.0,4.0,Some of my previous supervisors,No,No,1,I don't know,Often,Rarely,Maybe,4,No,No,0,2,35,Male
0,26-100,1.0,1.0,I don't know,No,No,I don't know,I don't know,Somewhat easy,Physical health,Yes,0.0,Maybe,0.0,0.0,8.0,6.0,Some of my previous supervisors,Yes,Don't Know,1,Yes,Rarely,Often,No,9,Yes,Maybe,0,4,40,Male
1,,,,,,,,,,,,,,,,,,Some of my previous supervisors,No,No,0,No,Not applicable to me,Not applicable to me,No,7,Maybe,Maybe,0,2,32,Male
0,26-100,1.0,1.0,Yes,No,No,I don't know,Yes,Somewhat easy,Same level of comfort for each,Yes,0.0,Yes,1.0,1.0,5.0,5.0,"Yes, all of my previous supervisors",No,Yes,0,No,Sometimes,Rarely,No,9,Maybe,No,0,2,41,Male
0,6-25,1.0,1.0,Yes,Yes,No,Yes,I don't know,Difficult,Physical health,Maybe,0.0,No,1.0,0.0,5.0,5.0,Some of my previous supervisors,Yes,Yes,1,No,Rarely,Rarely,Maybe,10,No,No,0,3,34,M
0,6-25,1.0,1.0,I don't know,No,No,No,I don't know,Neither easy nor difficult,Physical health,Maybe,0.0,Maybe,0.0,1.0,3.0,3.0,"No, none of my previous supervisors",Yes,Yes,1,Yes,Often,Often,Yes,2,No,No,0,3, promote diverse people and background to normalize,1
0,More than 1000,0.0,1.0,Yes,Yes,No,I don't know,Yes,Very easy,Same level of comfort for each,Yes,0.0,Yes,1.0,1.0,7.0,7.0,"No, none of my previous supervisors",Yes,No,1,I don't know,Often,Often,Maybe,10,No,No,1,4,35,Female
0,500-1000,1.0,1.0,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Physical health,Maybe,0.0,Yes,1.0,1.0,8.0,8.0,Some of my previous supervisors,Possibly,Possibly,1,Yes,Not applicable to me,Not applicable to me,No,8,Maybe,No,0,2,27,Female
0,100-500,1.0,1.0,Yes,No,No,Yes,Yes,Somewhat easy,Physical health,Yes,0.0,Maybe,1.0,1.0,6.0,8.0,Some of my previous supervisors,No,Yes,1,Yes,Rarely,Sometimes,,6,No,No,0,3,0,42
1,,,,,,,,,,,,,,,,,,Some of my previous supervisors,No,Yes,1,No,Rarely,Not applicable to me,,5,Maybe,No,0,2,67,Female
0,More than 1000,0.0,1.0,Yes,Yes,No,No,Yes,Somewhat easy,Physical health,No,0.0,No,1.0,0.0,5.0,2.0,"No, none of my previous supervisors",Yes,Yes,1,Yes,Rarely,Often,,9,Maybe,No,0,3,56,male
0,6-25,1.0,1.0,Yes,No,No,No,I don't know,Neither easy nor difficult,Same level of comfort for each,Maybe,1.0,Maybe,1.0,0.0,3.0,3.0,Some of my previous supervisors,Yes,Yes,1,Yes,Often,Often,Yes,8,No,No,0,3,27,Female
0,More than 1000,1.0,1.0,Yes,No,No,I don't know,Yes,Somewhat difficult,Physical health,Yes,0.0,Yes,0.0,1.0,6.0,6.0,Some of my previous supervisors,Don't Know,Yes,1,Yes,Rarely,Sometimes,No,5,Yes,Maybe,0,3,37,Female
1,,,,,,,,,,,,,,,,,,"Yes, all of my previous supervisors",Possibly,Yes,1,I don't know,Sometimes,Often,No,10,Maybe,Maybe,0,3,40,Male
0,26-100,1.0,1.0,Yes,Yes,Yes,Yes,Yes,Very easy,Physical health,No,1.0,Yes,1.0,1.0,9.0,8.0,"No, none of my previous supervisors",Yes,Possibly,0,I don't know,Sometimes,Often,Maybe,2,Maybe,No,0,3,30,Female
0,More than 1000,1.0,1.0,Yes,No,I don't know,I don't know,Yes,Somewhat difficult,Physical health,Yes,0.0,Maybe,1.0,1.0,7.0,5.0,Some of my previous supervisors,Possibly,No,0,Yes,Rarely,Often,Maybe,8,Maybe,No,0,3,39,Male
0,6-25,1.0,1.0,Not eligible for coverage / NA,,No,No,I don't know,I don't know,Same level of comfort for each,Maybe,0.0,Maybe,0.0,0.0,6.0,6.0,Some of my previous supervisors,Yes,Yes,1,Yes,Rarely,Often,Maybe,7,No,No,0,3,30,Female
0,6-25,1.0,1.0,I don't know,No,No,I don't know,I don't know,Somewhat easy,Same level of comfort for each,Yes,0.0,Yes,1.0,1.0,7.0,7.0,"Yes, all of my previous supervisors",No,No,0,No,Not applicable to me,Not applicable to me,No,7,Maybe,Maybe,0,4,31,male
1,,,,,,,,,,,,,,,,,,,Yes,No,1,Yes,Sometimes,Sometimes,Maybe,3,Maybe,No,0,1,36,Male
0,6-25,1.0,1.0,Yes,Yes,No,No,I don't know,I don't know,Physical health,No,0.0,Maybe,0.0,0.0,8.0,8.0,Some of my previous supervisors,No,Yes,1,Yes,Sometimes,Often,Maybe,10,No,Yes,0,3,46,Male
0,500-1000,1.0,1.0,Yes,Yes,Yes,Yes,Yes,Somewhat difficult,Physical health,Maybe,0.0,Maybe,1.0,0.0,9.0,5.0,"No, none of my previous supervisors",Yes,Yes,1,Yes,Sometimes,Sometimes,Yes,9,No,No,0,3,45,Female
1,,,,,,,,,,,,,,,,,,,Possibly,No,0,I don't know,Rarely,Rarely,Maybe,7,Maybe,Maybe,0,3,25,male
0,More than 1000,0.0,1.0,Not eligible for coverage / NA,,No,No,I don't know,I don't know,Same level of comfort for each,Maybe,0.0,Maybe,0.0,0.0,2.0,0.0,Some of my previous supervisors,Yes,Yes,1,Yes,Sometimes,Often,Maybe,5,No,No,0,1,38,f
0,26-100,1.0,1.0,Yes,Yes,Yes,I don't know,I don't know,Very easy,Same level of comfort for each,Yes,0.0,No,0.0,0.0,8.0,8.0,"No, none of my previous supervisors",No,No,0,No,Not applicable to me,Not applicable to me,,5,No,No,0,5,41,m
0,100-500,1.0,1.0,Yes,Yes,I don't know,Yes,Yes,Somewhat easy,Physical health,Maybe,1.0,Yes,1.0,1.0,8.0,5.0,"No, none of my previous supervisors",Yes,Yes,1,Yes,Rarely,Sometimes,No,6,No,No,0,3,37,Male
0,26-100,1.0,1.0,I don't know,No,No,No,Yes,Very easy,Physical health,No,0.0,No,0.0,1.0,7.0,7.0,"No, none of my previous supervisors",No,No,0,No,Not applicable to me,Not applicable to me,No,9,No,No,0,4,33,female
0,26-100,1.0,1.0,Yes,Yes,Yes,Yes,Yes,Very easy,Physical health,Yes,1.0,Maybe,1.0,1.0,8.0,9.0,"No, none of my previous supervisors",Yes,Yes,1,Yes,Sometimes,Often,No,10,Maybe,No,1,3,28,Nonbinary
1,,,,,,,,,,,,,,,,,,Some of my previous supervisors,Yes,Yes,1,Yes,Sometimes,Often,,5,No,No,0,2,34,female
0,26-100,1.0,0.0,Yes,Yes,No,No,I don't know,I don't know,Physical health,Yes,1.0,Yes,1.0,1.0,3.0,3.0,Some of my previous supervisors,Yes,Yes,1,Yes,Sometimes,Often,Yes,10,Yes,Yes,1,2,29,f
0,500-1000,0.0,1.0,Yes,Yes,No,No,I don't know,Neither easy nor difficult,Same level of comfort for each,Yes,0.0,Yes,0.0,1.0,5.0,5.0,"No, none of my previous supervisors",Yes,Yes,1,Yes,Never,Often,Yes,5,No,No,0,3,28,female
1,,,,,,,,,,,,,,,,,,Some of my previous supervisors,Yes,Yes,1,Yes,Rarely,Often,,10,Maybe,Yes,1,3,41,Male
0,More than 1000,1.0,1.0,Yes,No,Yes,Yes,I don't know,I don't know,Physical health,Maybe,0.0,Yes,1.0,0.0,3.0,5.0,Some of my previous supervisors,Yes,Possibly,1,Yes,Sometimes,Sometimes,No,8,Maybe,No,0,2,38,Male
1,,,,,,,,,,,,,,,,,,Some of my previous supervisors,No,Possibly,1,Yes,Not applicable to me,Not applicable to me,No,8,Maybe,Maybe,0,4,37,"Male (or female, or both)"
0,More than 1000,0.0,1.0,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Physical health,No,0.0,Maybe,1.0,1.0,6.0,6.0,,No,Possibly,1,No,Not applicable to me,Not applicable to me,Maybe,7,Maybe,No,0,3,42,Male
0,100-500,1.0,0.0,Yes,No,Yes,No,I don't know,Somewhat easy,Same level of comfort for each,Maybe,0.0,Maybe,1.0,0.0,3.0,4.0,Some of my previous supervisors,Yes,Yes,0,Yes,Never,Often,No,3,Maybe,No,0,3,28,Female
0,More than 1000,1.0,1.0,Yes,Yes,Yes,Yes,Yes,I don't know,Physical health,Yes,1.0,Yes,1.0,0.0,8.0,8.0,Some of my previous supervisors,Yes,Yes,1,Yes,Sometimes,Often,Yes,9,Maybe,No,0,2,30,male
0,6-25,1.0,1.0,Yes,Yes,Yes,Yes,I don't know,Very easy,Same level of comfort for each,Yes,1.0,Yes,1.0,1.0,9.0,9.0,Some of my previous supervisors,Yes,Yes,1,No,Sometimes,Often,No,9,Maybe,No,1,4,25,Female
1,,,,,,,,,,,,,,,,,,Some of my previous supervisors,Possibly,Yes,0,I don't know,Sometimes,Rarely,Yes,8,Maybe,Maybe,0,3,54,Male
1,,,,,,,,,,,,,,,,,,"No, none of my previous supervisors",No,No,0,No,Not applicable to me,Not applicable to me,,6,No,No,0,2,24,male
1,,,,,,,,,,,,,,,,,,Some of my previous supervisors,Don't Know,Yes,1,I don't know,Not applicable to me,Not applicable to me,,6,Maybe,Maybe,0,3,32,male
0,More than 1000,1.0,1.0,Yes,Yes,No,Yes,I don't know,Difficult,Same level of comfort for each,No,1.0,Yes,1.0,1.0,4.0,1.0,Some of my previous supervisors,Possibly,Yes,1,Yes,Rarely,Often,No,10,No,No,0,1,44,Male
0,500-1000,0.0,1.0,Yes,No,No,No,I don't know,I don't know,Physical health,Yes,1.0,No,0.0,1.0,5.0,0.0,"No, none of my previous supervisors",Yes,Yes,1,Yes,Sometimes,Often,Yes,1,Maybe,No,0,2,28,Trans man
0,More than 1000,1.0,1.0,Yes,No,No,I don't know,I don't know,Very easy,Same level of comfort for each,Maybe,0.0,Yes,1.0,1.0,7.0,5.0,"No, none of my previous supervisors",Possibly,Yes,1,Yes,Sometimes,Often,Yes,7,Maybe,No,0,2,41,Female
0,26-100,0.0,1.0,Yes,No,No,Yes,I don't know,Somewhat easy,Physical health,Maybe,0.0,Maybe,0.0,0.0,6.0,5.0,Some of my previous supervisors,No,No,0,No,Not applicable to me,Not applicable to me,,7,Maybe,Maybe,0,3,38,male
0,100-500,1.0,1.0,Yes,Yes,No,I don't know,I don't know,I don't know,Physical health,Maybe,0.0,Maybe,1.0,1.0,7.0,7.0,Some of my previous supervisors,Yes,Yes,1,I don't know,Sometimes,Often,No,8,Maybe,Maybe,0,3,37,Cis-male
0,100-500,0.0,1.0,I don't know,,No,I don't know,I don't know,Somewhat difficult,Physical health,Yes,0.0,Yes,0.0,0.0,6.0,5.0,,Don't Know,No,0,Yes,Not applicable to me,Not applicable to me,,8,Maybe,No,0,2,36,Male
0,More than 1000,0.0,1.0,I don't know,No,No,I don't know,I don't know,Neither easy nor difficult,Physical health,Maybe,0.0,Maybe,0.0,0.0,5.0,5.0,,No,No,0,No,Not applicable to me,Not applicable to me,,5,Maybe,Maybe,0,3,33,m
0,More than 1000,0.0,1.0,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Same level of comfort for each,Maybe,0.0,Yes,1.0,1.0,6.0,7.0,Some of my previous supervisors,Yes,Yes,1,I don't know,Rarely,Sometimes,Maybe,9,Maybe,Maybe,1,3,35,Female
1,,,,,,,,,,,,,,,,,,I don't know,No,No,0,No,Not applicable to me,Not applicable to me,Yes,3,Maybe,No,0,3,31,Male
0,More than 1000,1.0,1.0,Yes,Yes,No,No,Yes,Somewhat easy,Physical health,Maybe,1.0,Maybe,0.0,0.0,10.0,5.0,Some of my previous supervisors,Yes,Possibly,1,No,Rarely,Often,,6,Yes,Maybe,0,3,43,Male
0,26-100,1.0,1.0,Not eligible for coverage / NA,,Yes,Yes,Yes,Very easy,Same level of comfort for each,Yes,1.0,Yes,1.0,0.0,8.0,10.0,,Possibly,Yes,1,Yes,Not applicable to me,Not applicable to me,No,9,Yes,Yes,1,4,34,M
0,1-5,1.0,1.0,No,,Yes,Yes,Yes,Somewhat easy,Mental health,Yes,1.0,Maybe,0.0,0.0,8.0,8.0,Some of my previous supervisors,Possibly,Yes,1,Yes,Sometimes,Often,No,8,Maybe,No,1,1,44,Female
0,500-1000,1.0,1.0,Yes,Yes,No,Yes,Yes,Somewhat easy,Physical health,Yes,1.0,Maybe,1.0,1.0,5.0,6.0,Some of my previous supervisors,Yes,Yes,1,Yes,Sometimes,Often,No,9,No,No,1,3,38,Male
0,1-5,1.0,1.0,No,,No,No,Yes,Somewhat easy,Physical health,Maybe,0.0,Maybe,0.0,0.0,6.0,5.0,Some of my previous supervisors,No,No,0,No,Sometimes,Not applicable to me,No,4,Maybe,Maybe,0,3,55,m
0,100-500,1.0,1.0,Not eligible for coverage / NA,No,No,I don't know,I don't know,Very easy,Same level of comfort for each,No,1.0,No,0.0,0.0,10.0,4.0,"No, none of my previous supervisors",Possibly,Don't Know,0,I don't know,Not applicable to me,Often,No,0,Maybe,No,0,1,25,M
0,100-500,0.0,1.0,Yes,Yes,No,I don't know,I don't know,Difficult,Physical health,No,0.0,No,0.0,0.0,3.0,0.0,"No, none of my previous supervisors",Yes,No,1,Yes,Rarely,Often,,1,No,No,0,2,37,Male
0,100-500,1.0,1.0,Yes,No,Yes,Yes,I don't know,Very easy,Physical health,Maybe,0.0,Yes,0.0,1.0,7.0,7.0,I don't know,No,No,0,No,Not applicable to me,Not applicable to me,,9,No,No,0,3,39,Male
0,More than 1000,1.0,1.0,Yes,Yes,I don't know,Yes,I don't know,Neither easy nor difficult,Physical health,Maybe,0.0,Maybe,0.0,0.0,7.0,7.0,Some of my previous supervisors,Possibly,Yes,0,I don't know,Rarely,Sometimes,No,3,Maybe,No,0,2,23,male
1,,,,,,,,,,,,,,,,,,"Yes, all of my previous supervisors",No,Don't Know,0,I don't know,Not applicable to me,Not applicable to me,,4,No,No,0,3,34,f
0,26-100,1.0,1.0,Yes,No,No,No,I don't know,Somewhat difficult,Same level of comfort for each,Maybe,1.0,Maybe,1.0,1.0,7.0,7.0,I don't know,Yes,Yes,1,I don't know,Sometimes,Sometimes,No,10,No,No,0,3,43,M
0,6-25,0.0,1.0,I don't know,No,No,I don't know,Yes,Neither easy nor difficult,Physical health,Yes,1.0,Maybe,1.0,0.0,8.0,6.0,I don't know,Yes,Yes,1,Yes,Rarely,Sometimes,Maybe,9,Yes,Maybe,0,3,29,Male
0,6-25,1.0,1.0,No,,No,No,I don't know,Somewhat easy,Physical health,Yes,0.0,Yes,1.0,1.0,5.0,4.0,"No, none of my previous supervisors",Possibly,Possibly,0,Yes,Not applicable to me,Not applicable to me,No,7,Yes,Maybe,0,3,25,Male
0,6-25,1.0,1.0,Yes,Yes,No,No,Yes,Very easy,Physical health,Maybe,1.0,No,0.0,1.0,2.0,5.0,"No, none of my previous supervisors",Don't Know,Don't Know,0,I don't know,Not applicable to me,Not applicable to me,No,0,Maybe,No,0,3,36,Male 
0,100-500,1.0,1.0,Yes,Yes,No,No,Yes,Very easy,Same level of comfort for each,Yes,0.0,Yes,0.0,0.0,5.0,3.0,Some of my previous supervisors,Don't Know,Possibly,1,No,Rarely,Often,No,6,Yes,No,0,3,33,Male
0,100-500,1.0,1.0,Yes,No,No,I don't know,I don't know,Somewhat easy,Physical health,Yes,0.0,Yes,0.0,1.0,5.0,5.0,Some of my previous supervisors,No,No,0,Yes,Not applicable to me,Not applicable to me,No,8,Yes,Maybe,0,3,34,male
0,More than 1000,1.0,1.0,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Physical health,Maybe,0.0,Maybe,0.0,1.0,8.0,7.0,Some of my previous supervisors,Don't Know,Don't Know,0,No,Not applicable to me,Not applicable to me,No,7,No,No,0,2,28,m
0,100-500,0.0,1.0,Yes,Yes,Yes,Yes,I don't know,Somewhat easy,Same level of comfort for each,Yes,0.0,Maybe,0.0,0.0,10.0,10.0,Some of my previous supervisors,No,Possibly,1,Yes,Rarely,Sometimes,,9,Maybe,Maybe,1,2,54,transgender
0,26-100,0.0,1.0,I don't know,No,No,No,I don't know,I don't know,Same level of comfort for each,Yes,0.0,Maybe,0.0,0.0,6.0,5.0,Some of my previous supervisors,No,No,0,No,Not applicable to me,Not applicable to me,,7,No,No,0,2,39,male
0,100-500,0.0,1.0,Yes,Yes,No,Yes,Yes,Somewhat difficult,Physical health,No,1.0,Maybe,1.0,1.0,6.0,4.0,Some of my previous supervisors,Yes,Yes,1,Yes,Sometimes,Often,No,4,Maybe,Maybe,0,2,37,cis male
0,26-100,1.0,1.0,I don't know,No,No,I don't know,I don't know,Somewhat easy,Physical health,No,0.0,No,0.0,1.0,5.0,5.0,Some of my previous supervisors,Don't Know,No,0,Yes,Not applicable to me,Not applicable to me,Yes,6,No,No,0,1,29,m
0,More than 1000,1.0,1.0,I don't know,No,No,Yes,I don't know,Very easy,Physical health,Yes,0.0,Maybe,1.0,1.0,5.0,5.0,Some of my previous supervisors,Possibly,Possibly,0,Yes,Sometimes,Often,No,7,Maybe,Maybe,1,3,31,Male
0,More than 1000,1.0,1.0,Yes,Yes,Yes,I don't know,Yes,Very easy,Same level of comfort for each,Yes,1.0,Yes,1.0,0.0,7.0,7.0,Some of my previous supervisors,Yes,Yes,1,No,Never,Sometimes,Yes,10,Maybe,Maybe,0,2,49,Male
0,100-500,1.0,1.0,Yes,No,I don't know,I don't know,Yes,Very easy,Physical health,Maybe,0.0,No,0.0,0.0,5.0,5.0,I don't know,No,No,1,Yes,Not applicable to me,Not applicable to me,Yes,7,Yes,No,0,2,43,Male
0,500-1000,0.0,1.0,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Same level of comfort for each,Yes,1.0,Yes,1.0,1.0,8.0,7.0,I don't know,Yes,Yes,1,Yes,Sometimes,Often,No,10,Yes,Maybe,1,4,38,non binary
0,100-500,1.0,1.0,Yes,Yes,I don't know,I don't know,I don't know,Somewhat easy,Physical health,Maybe,0.0,Maybe,1.0,1.0,4.0,3.0,"Yes, all of my previous supervisors",No,Yes,1,Yes,Rarely,Often,No,7,Yes,No,0,4,35,female
0,More than 1000,1.0,1.0,Yes,Yes,No,Yes,I don't know,Somewhat easy,Physical health,Maybe,0.0,Maybe,0.0,0.0,5.0,2.0,,Yes,Yes,1,I don't know,Sometimes,Often,Yes,3,Yes,No,0,3,23,Male
0,26-100,1.0,1.0,I don't know,No,No,I don't know,Yes,Very easy,Same level of comfort for each,Yes,0.0,Yes,1.0,1.0,7.0,7.0,Some of my previous supervisors,No,Yes,1,Yes,Rarely,Rarely,No,10,Yes,Yes,0,3,42,Male
0,More than 1000,0.0,1.0,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Physical health,Yes,0.0,Maybe,1.0,1.0,6.0,5.0,,Yes,Yes,1,Yes,Sometimes,Often,No,8,Maybe,No,0,4,36,male
0,More than 1000,1.0,1.0,Yes,No,No,I don't know,I don't know,Somewhat easy,Physical health,Yes,0.0,No,0.0,0.0,6.0,5.0,Some of my previous supervisors,Yes,,1,No,Sometimes,Often,Maybe,4,Maybe,No,0,3,38,Male
0,More than 1000,1.0,1.0,I don't know,No,No,Yes,I don't know,I don't know,Physical health,Maybe,0.0,Maybe,1.0,1.0,5.0,5.0,I don't know,Possibly,Don't Know,1,No,Not applicable to me,Not applicable to me,Maybe,5,No,No,0,1,41,Male
0,More than 1000,1.0,1.0,Yes,Yes,I don't know,I don't know,Yes,Neither easy nor difficult,Physical health,Yes,1.0,Maybe,1.0,0.0,8.0,6.0,Some of my previous supervisors,Yes,Yes,1,Yes,Sometimes,Often,,7,No,No,0,2,37,f
0,26-100,1.0,1.0,I don't know,No,Yes,Yes,Yes,Somewhat easy,Physical health,Yes,0.0,Maybe,0.0,0.0,8.0,10.0,"Yes, all of my previous supervisors",Yes,Yes,1,Yes,Not applicable to me,Sometimes,Maybe,10,No,No,0,4,25,male
0,100-500,1.0,1.0,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Physical health,Yes,1.0,Yes,0.0,0.0,9.0,7.0,"Yes, all of my previous supervisors",No,Don't Know,0,Yes,Rarely,Often,No,9,Maybe,No,0,3,33,Male
0,100-500,1.0,1.0,I don't know,No,Yes,I don't know,I don't know,Somewhat easy,Same level of comfort for each,Yes,0.0,Yes,0.0,1.0,7.0,6.0,Some of my previous supervisors,No,Possibly,1,Yes,Not applicable to me,Not applicable to me,Maybe,7,No,No,0,3,35,Female/gender non-binary.
0,More than 1000,1.0,1.0,Yes,Yes,Yes,Yes,I don't know,Neither easy nor difficult,Physical health,No,1.0,Maybe,1.0,1.0,5.0,5.0,"No, none of my previous supervisors",Yes,Yes,1,Yes,Rarely,Often,No,10,No,No,0,4,32,Female
1,,,,,,,,,,,,,,,,,,"No, none of my previous supervisors",Possibly,Possibly,0,I don't know,Not applicable to me,Sometimes,Yes,4,No,No,0,1,45,
0,100-500,1.0,1.0,No,No,Yes,No,I don't know,Difficult,Physical health,No,0.0,Yes,1.0,1.0,10.0,6.0,,Yes,Yes,1,Yes,Rarely,Often,No,5,Yes,No,0,3,25,Female 
0,More than 1000,1.0,1.0,Yes,Yes,Yes,Yes,I don't know,Neither easy nor difficult,Physical health,Yes,1.0,Maybe,1.0,1.0,7.0,7.0,Some of my previous supervisors,Yes,Yes,1,Yes,Rarely,Often,No,5,Maybe,No,0,3,40,Cis woman
0,100-500,1.0,1.0,Yes,Yes,I don't know,I don't know,I don't know,Somewhat easy,Same level of comfort for each,Maybe,0.0,Yes,0.0,1.0,7.0,6.0,Some of my previous supervisors,No,Yes,1,No,Rarely,Not applicable to me,No,8,Maybe,No,0,4,34,Male
0,More than 1000,1.0,1.0,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Physical health,Yes,0.0,No,0.0,0.0,4.0,3.0,I don't know,No,No,0,No,Not applicable to me,Not applicable to me,Maybe,4,No,No,0,2,28,Male
0,More than 1000,1.0,1.0,Yes,Yes,No,I don't know,I don't know,Somewhat difficult,Physical health,No,1.0,No,0.0,0.0,9.0,3.0,Some of my previous supervisors,Yes,Yes,1,Yes,Often,Often,,2,Maybe,No,1,2,49,M
